Pi,B0,B1,chi_q,R_g,case
0.7671708387550601,3.0,3.0,0.5,0.30960610192358223,symmetric Robin uniform source
0.8334188315524842,3.0,3.0,0.5,0.2884058716782112,symmetric Robin uniform source
0.9053875795298242,3.0,3.0,0.5,0.2680856278216064,symmetric Robin uniform source
0.9835710907082518,3.0,3.0,0.5,0.24872000169550268,symmetric Robin uniform source
1.068506032498706,3.0,3.0,0.5,0.23036466625389962,symmetric Robin uniform source
1.1607754154953907,3.0,3.0,0.5,0.21305564069649868,symmetric Robin uniform source
1.2610125953782378,3.0,3.0,0.5,0.1968095472452622,symmetric Robin uniform source
1.3699056203942124,3.0,3.0,0.5,0.18162478916292474,symmetric Robin uniform source
1.488201954259429,3.0,3.0,0.5,0.16748353192786292,symmetric Robin uniform source
1.616713606901076,3.0,3.0,0.5,0.15435429347634416,symmetric Robin uniform source
1.7563227082575454,3.0,3.0,0.5,0.142194897200004,symmetric Robin uniform source
1.9079875633964765,3.0,3.0,0.5,0.13095552218774092,symmetric Robin uniform source
2.0727492305143027,3.0,3.0,0.5,0.12058160235231782,symmetric Robin uniform source
2.251738666969955,3.0,3.0,0.5,0.111016375659099,symmetric Robin uniform source
2.4461844924045875,3.0,3.0,0.5,0.10220295606371603,symmetric Robin uniform source
2.6574214222349384,3.0,3.0,0.5,0.09408587919733007,symmetric Robin uniform source
2.8868994294094907,3.0,3.0,0.5,0.08661214324428508,symmetric Robin uniform source
3.1361936973156643,3.0,3.0,0.5,0.07973181740294187,symmetric Robin uniform source
3.4070154321567037,3.0,3.0,0.5,0.07339831663578895,symmetric Robin uniform source
3.701223609016635,3.0,3.0,0.5,0.06756844462438,symmetric Robin uniform source
4.020837732240728,3.0,3.0,0.5,0.06220229342141257,symmetric Robin uniform source
4.368051697721162,3.0,3.0,0.5,0.05726306665464054,symmetric Robin uniform source
4.745248852241524,3.0,3.0,0.5,0.05271687072933168,symmetric Robin uniform source
5.155018353250489,3.0,3.0,0.5,0.04853250000550088,symmetric Robin uniform source
5.600172941361422,3.0,3.0,0.5,0.044681229097464234,symmetric Robin uniform source
6.083768247572081,3.0,3.0,0.5,0.04113661778617502,symmetric Robin uniform source
6.609123767732884,3.0,3.0,0.5,0.037874330092057346,symmetric Robin uniform source
7.179845648236798,3.0,3.0,0.5,0.03487196732153043,symmetric Robin uniform source
7.799851439336574,3.0,3.0,0.5,0.03210891427371461,symmetric Robin uniform source
8.473396986000823,3.0,3.0,0.5,0.02956619763832685,symmetric Robin uniform source
9.20510564089343,3.0,3.0,0.5,0.027226355629292768,symmetric Robin uniform source
10.0,3.0,3.0,0.5,0.025073317961920027,symmetric Robin uniform source
0.0001,10.0,10.0,0.5,0.999032802405563,symmetric Robin uniform source
0.00010863536378741002,10.0,10.0,0.5,0.9989518258101304,symmetric Robin uniform source
0.0001180164226522293,10.0,10.0,0.5,0.9988642332340113,symmetric Robin uniform source
0.00012820757007713678,10.0,10.0,0.5,0.9987695035238272,symmetric Robin uniform source
0.0001392787601562962,10.0,10.0,0.5,0.9986670761685603,symmetric Robin uniform source
0.00015130598777438666,10.0,10.0,0.5,0.9985563483917138,symmetric Robin uniform source
0.00016437181025083926,10.0,10.0,0.5,0.9984366720302349,symmetric Robin uniform source
0.00017856591402995074,10.0,10.0,0.5,0.9983073501903736,symmetric Robin uniform source
0.00019398573030675082,10.0,10.0,0.5,0.9981676336724644,symmetric Robin uniform source
0.00021073710381440283,10.0,10.0,0.5,0.9980167171587299,symmetric Robin uniform source
0.00022893501936382867,10.0,10.0,0.5,0.9978537351605035,symmetric Robin uniform source
0.00024870439112267313,10.0,10.0,0.5,0.9976777577234537,symmetric Robin uniform source
0.000270180920051379,10.0,10.0,0.5,0.9974877858912392,symmetric Robin uniform source
0.00029351202538198704,10.0,10.0,0.5,0.9972827469292447,symmetric Robin uniform source
0.0003188578565335172,10.0,10.0,0.5,0.9970614893103936,symmetric Robin uniform source
0.0003463923924099247,10.0,10.0,0.5,0.9968227774643944,symmetric Robin uniform source
0.00037630463562643456,10.0,10.0,0.5,0.9965652862901491,symmetric Robin uniform source
0.00040879990986166496,10.0,10.0,0.5,0.9962875954286647,symmetric Robin uniform source
0.00044410126924082443,10.0,10.0,0.5,0.9959881832909929,symmetric Robin uniform source
0.00048245102942427536,10.0,10.0,0.5,0.9956654208330228,symmetric Robin uniform source
0.0005241124309111661,10.0,10.0,0.5,0.9953175650668664,symmetric Robin uniform source
0.0005693714459753834,10.0,10.0,0.5,0.994942752297588,symmetric Robin uniform source
0.0006185387416369951,10.0,10.0,0.5,0.9945389910743936,symmetric Robin uniform source
0.0006719518121434184,10.0,10.0,0.5,0.99410415484715,symmetric Robin uniform source
0.0007299772955980967,10.0,10.0,0.5,0.9936359743219751,symmetric Robin uniform source
0.0007930134906384898,10.0,10.0,0.5,0.993132029513238,symmetric Robin uniform source
0.0008614930904383629,10.0,10.0,0.5,0.9925897414931233,symmetric Robin uniform source
0.0009358861528011178,10.0,10.0,0.5,0.992006363843496,symmetric Robin uniform source
0.0010167033267314903,10.0,10.0,0.5,0.9913789738179271,symmetric Robin uniform source
0.0011044993576334544,10.0,10.0,0.5,0.9907044632242834,symmetric Robin uniform source
0.0011998768951947114,10.0,10.0,0.5,0.9899795290403518,symmetric Robin uniform source
0.0013034906300958566,10.0,10.0,0.5,0.9892006637767126,symmetric Robin uniform source
0.001416051787939437,10.0,10.0,0.5,0.9883641456026336,symmetric Robin uniform source
0.0015383330112461312,10.0,10.0,0.5,0.9874660282522687,symmetric Robin uniform source
0.0016711736630290555,10.0,10.0,0.5,0.9865021307298886,symmetric Robin uniform source
0.0018154855883510022,10.0,10.0,0.5,0.9854680268343123,symmetric Robin uniform source
0.0019722593734131126,10.0,10.0,0.5,0.9843590345239623,symmetric Robin uniform source
0.002142571145138628,10.0,10.0,0.5,0.9831702051451229,symmetric Robin uniform source
0.002327589957925428,10.0,10.0,0.5,0.9818963125468099,symmetric Robin uniform source
0.002528585818271515,10.0,10.0,0.5,0.9805318421062251,symmetric Robin uniform source
0.002746938402356119,10.0,10.0,0.5,0.9790709796889221,symmetric Robin uniform source
0.0029841465264156385,10.0,10.0,0.5,0.9775076005675188,symmetric Robin uniform source
0.0032418384349209924,10.0,10.0,0.5,0.9758352583220246,symmetric Robin uniform source
0.003521782977176503,10.0,10.0,0.5,0.9740471737434959,symmetric Robin uniform source
0.0038259017490587734,10.0,10.0,0.5,0.9721362237607993,symmetric Robin uniform source
0.004156282283238882,10.0,10.0,0.5,0.9700949304076777,symmetric Robin uniform source
0.004515192378428235,10.0,10.0,0.5,0.9679154498440465,symmetric Robin uniform source
0.004905095666006929,10.0,10.0,0.5,0.9655895614414945,symmetric Robin uniform source
0.00532866852088711,10.0,10.0,0.5,0.9631086569382871,symmetric Robin uniform source
0.005788818432690913,10.0,10.0,0.5,0.9604637296638027,symmetric Robin uniform source
0.0062887039633464275,10.0,10.0,0.5,0.9576453638262684,symmetric Robin uniform source
0.00683175642809467,10.0,10.0,0.5,0.9546437238509657,symmetric Robin uniform source
0.007421703448730414,10.0,10.0,0.5,0.9514485437487656,symmetric Robin uniform source
0.00806259454075104,10.0,10.0,0.5,0.9480491164870456,symmetric Robin uniform source
0.008758828910048764,10.0,10.0,0.5,0.9444342833267835,symmetric Robin uniform source
0.009515185649948323,10.0,10.0,0.5,0.9405924230810544,symmetric Robin uniform source
0.010336856545868797,10.0,10.0,0.5,0.9365114412413861,symmetric Robin uniform source
0.011229481712787273,10.0,10.0,0.5,0.9321787589095928,symmetric Robin uniform source
0.01219918831012715,10.0,10.0,0.5,0.9275813014639731,symmetric Robin uniform source
0.01325263259981784,10.0,10.0,0.5,0.9227054868802982,symmetric Robin uniform source
0.014397045636221005,10.0,10.0,0.5,0.917537213620145,symmetric Robin uniform source
0.01564028290154813,10.0,10.0,0.5,0.9120618479924707,symmetric Robin uniform source
0.016990878227476913,10.0,10.0,0.5,0.9062642108905743,symmetric Robin uniform source
0.01845810237309541,10.0,10.0,0.5,0.9001285638100301,symmetric Robin uniform source
0.02005202666126476,10.0,10.0,0.5,0.8936385940741227,symmetric Robin uniform source
0.021783592110213423,10.0,10.0,0.5,0.8867773992537888,symmetric Robin uniform source
0.02366468453489592,10.0,10.0,0.5,0.8795274709110711,symmetric Robin uniform source
0.02570821613362717,10.0,10.0,0.5,0.871870678089284,symmetric Robin uniform source
0.027928214120019515,10.0,10.0,0.5,0.863788251523443,symmetric Robin uniform source
0.030339917008610013,10.0,10.0,0.5,0.8552607704817652,symmetric Robin uniform source
0.03295987921510181,10.0,10.0,0.5,0.8462681556065415,symmetric Robin uniform source
0.03580608468921683,10.0,10.0,0.5,0.8367896731916704,symmetric Robin uniform source
0.038898070360158826,10.0,10.0,0.5,0.8268039590059151,symmetric Robin uniform source
0.042257060242041254,10.0,10.0,0.5,0.8162890728805161,symmetric Robin uniform source
0.04590611111980657,10.0,10.0,0.5,0.8052225984747696,symmetric Robin uniform source
0.0498702708156546,10.0,10.0,0.5,0.7935818053866339,symmetric Robin uniform source
0.05417675012235295,10.0,10.0,0.5,0.7813438924531475,symmetric Robin uniform source
0.058855109583614236,10.0,10.0,0.5,0.768486331059206,symmetric Robin uniform source
0.0639374624036382,10.0,10.0,0.5,0.7549873250567161,symmetric Robin uniform source
0.06945869487863095,10.0,10.0,0.5,0.7408263992691448,symmetric Robin uniform source
0.07545670586338787,10.0,10.0,0.5,0.7259851216446984,symmetric Robin uniform source
0.08197266691668736,10.0,10.0,0.5,0.7104479554075197,symmetric Robin uniform source
0.08905130491118532,10.0,10.0,0.5,0.6942032278146804,symmetric Robin uniform source
0.09674120904770199,10.0,10.0,0.5,0.6772441922896427,symmetric Robin uniform source
0.10509516438130988,10.0,10.0,0.5,0.6595701516826372,symmetric Robin uniform source
0.11417051414861255,10.0,10.0,0.5,0.6411876029125166,symmetric Robin uniform source
0.12402955338330181,10.0,10.0,0.5,0.6221113576314614,symmetric Robin uniform source
0.13473995652184997,10.0,10.0,0.5,0.6023655897777876,symmetric Robin uniform source
0.14637524193450982,10.0,10.0,0.5,0.581984758563649,symmetric Robin uniform source
0.1590152765702563,10.0,10.0,0.5,0.5610143540663978,symmetric Robin uniform source
0.17274682417965428,10.0,10.0,0.5,0.5395114117760104,symmetric Robin uniform source
0.1876641408787652,10.0,10.0,0.5,0.5175447422249388,symmetric Robin uniform source
0.20386962214216423,10.0,10.0,0.5,0.4951948227890196,symmetric Robin uniform source
0.2214745056661583,10.0,10.0,0.5,0.47255330204906165,symmetric Robin uniform source
0.24059963492679937,10.0,10.0,0.5,0.4497220742392163,symmetric Robin uniform source
0.26137628867390916,10.0,10.0,0.5,0.4268118937817068,symmetric Robin uniform source
0.28394708205493224,10.0,10.0,0.5,0.4039405188372689,symmetric Robin uniform source
0.30846694555411125,10.0,10.0,0.5,0.38123039857494867,symmetric Robin uniform source
0.33510418846662116,10.0,10.0,0.5,0.35880595087821465,symmetric Robin uniform source
0.36404165420756235,10.0,10.0,0.5,0.3367905136946937,symmetric Robin uniform source
0.3954779753860906,10.0,10.0,0.5,0.31530309122984307,symmetric Robin uniform source
0.4296289372597634,10.0,10.0,0.5,0.29445505157162544,symmetric Robin uniform source
0.466728958928128,10.0,10.0,0.5,0.27434696013746623,symmetric Robin uniform source
0.5070327024327639,10.0,10.0,0.5,0.25506574822888,symmetric Robin uniform source
0.5508168208089692,10.0,10.0,0.5,0.2366824130753707,symmetric Robin uniform source
0.5983818570880701,10.0,10.0,0.5,0.21925042161547376,symmetric Robin uniform source
0.6500543072854856,10.0,10.0,0.5,0.20280494401257818,symmetric Robin uniform source
0.7061888615353162,10.0,10.0,0.5,0.18736297710669228,symmetric Robin uniform source
0.7671708387550601,10.0,10.0,0.5,0.17292433910417473,symmetric Robin uniform source
0.8334188315524842,10.0,10.0,0.5,0.15947343474282305,symmetric Robin uniform source
0.9053875795298242,10.0,10.0,0.5,0.1469816170232912,symmetric Robin uniform source
0.9835710907082518,10.0,10.0,0.5,0.13540991936519325,symmetric Robin uniform source
1.068506032498706,10.0,10.0,0.5,0.12471190992048983,symmetric Robin uniform source
1.1607754154953907,10.0,10.0,0.5,0.1148364316604701,symmetric Robin uniform source
1.2610125953782378,10.0,10.0,0.5,0.10573003492780143,symmetric Robin uniform source
1.3699056203942124,10.0,10.0,0.5,0.09733897415842625,symmetric Robin uniform source
1.488201954259429,10.0,10.0,0.5,0.08961071390268895,symmetric Robin uniform source
1.616713606901076,10.0,10.0,0.5,0.08249495682381006,symmetric Robin uniform source
1.7563227082575454,10.0,10.0,0.5,0.07594425672399506,symmetric Robin uniform source
1.9079875633964765,10.0,10.0,0.5,0.06991430720438765,symmetric Robin uniform source
2.0727492305143027,10.0,10.0,0.5,0.06436400200498374,symmetric Robin uniform source
2.251738666969955,10.0,10.0,0.5,0.05925535201993363,symmetric Robin uniform source
2.4461844924045875,10.0,10.0,0.5,0.054553324260802546,symmetric Robin uniform source
2.6574214222349384,10.0,10.0,0.5,0.05022564684777959,symmetric Robin uniform source
2.8868994294094907,10.0,10.0,0.5,0.046242606214940335,symmetric Robin uniform source
3.1361936973156643,10.0,10.0,0.5,0.042576850039226136,symmetric Robin uniform source
3.4070154321567037,10.0,10.0,0.5,0.03920320169706552,symmetric Robin uniform source
3.701223609016635,10.0,10.0,0.5,0.03609848801213105,symmetric Robin uniform source
4.020837732240728,10.0,10.0,0.5,0.03324138024542029,symmetric Robin uniform source
4.368051697721162,10.0,10.0,0.5,0.03061224760740636,symmetric Robin uniform source
4.745248852241524,10.0,10.0,0.5,0.028193022394358478,symmetric Robin uniform source
5.155018353250489,10.0,10.0,0.5,0.025967075851121468,symmetric Robin uniform source
5.600172941361422,10.0,10.0,0.5,0.02391910391217994,symmetric Robin uniform source
6.083768247572081,10.0,10.0,0.5,0.022035022028769377,symmetric Robin uniform source
6.609123767732884,10.0,10.0,0.5,0.020301868342102892,symmetric Robin uniform source
7.179845648236798,10.0,10.0,0.5,0.01870771451279764,symmetric Robin uniform source
7.799851439336574,10.0,10.0,0.5,0.01724158356907832,symmetric Robin uniform source
8.473396986000823,10.0,10.0,0.5,0.015893374195782094,symmetric Robin uniform source
9.20510564089343,10.0,10.0,0.5,0.014653790954261042,symmetric Robin uniform source
10.0,10.0,10.0,0.5,0.013514279997361565,symmetric Robin uniform source
0.0001,1000.0,1000.0,0.5,0.9808561255397541,symmetric Robin uniform source
0.00010863536378741002,1000.0,1000.0,0.5,0.98034822612522,symmetric Robin uniform source
0.0001180164226522293,1000.0,1000.0,0.5,0.9798191848904796,symmetric Robin uniform source
0.00012820757007713678,1000.0,1000.0,0.5,0.979266839380486,symmetric Robin uniform source
0.0001392787601562962,1000.0,1000.0,0.5,0.9786890387622313,symmetric Robin uniform source
0.00015130598777438666,1000.0,1000.0,0.5,0.9780836434654158,symmetric Robin uniform source
0.00016437181025083926,1000.0,1000.0,0.5,0.9774485245575029,symmetric Robin uniform source
0.00017856591402995074,1000.0,1000.0,0.5,0.9767815628530921,symmetric Robin uniform source
0.00019398573030675082,1000.0,1000.0,0.5,0.9760806476538997,symmetric Robin uniform source
0.00021073710381440283,1000.0,1000.0,0.5,0.9753436749729851,symmetric Robin uniform source
0.00022893501936382867,1000.0,1000.0,0.5,0.9745685450944266,symmetric Robin uniform source
0.00024870439112267313,1000.0,1000.0,0.5,0.9737531593426281,symmetric Robin uniform source
0.000270180920051379,1000.0,1000.0,0.5,0.972895415974645,symmetric Robin uniform source
0.00029351202538198704,1000.0,1000.0,0.5,0.9719932051582598,symmetric Robin uniform source
0.0003188578565335172,1000.0,1000.0,0.5,0.9710444030528713,symmetric Robin uniform source
0.0003463923924099247,1000.0,1000.0,0.5,0.9700468650643479,symmetric Robin uniform source
0.00037630463562643456,1000.0,1000.0,0.5,0.9689984183932228,symmetric Robin uniform source
0.00040879990986166496,1000.0,1000.0,0.5,0.9678968540327388,symmetric Robin uniform source
0.00044410126924082443,1000.0,1000.0,0.5,0.9667399183949483,symmetric Robin uniform source
0.00048245102942427536,1000.0,1000.0,0.5,0.9655253047470248,symmetric Robin uniform source
0.0005241124309111661,1000.0,1000.0,0.5,0.964250644626134,symmetric Robin uniform source
0.0005693714459753834,1000.0,1000.0,0.5,0.9629134993722996,symmetric Robin uniform source
0.0006185387416369951,1000.0,1000.0,0.5,0.9615113518794516,symmetric Robin uniform source
0.0006719518121434184,1000.0,1000.0,0.5,0.9600415986213522,symmetric Robin uniform source
0.0007299772955980967,1000.0,1000.0,0.5,0.9585015419674559,symmetric Robin uniform source
0.0007930134906384898,1000.0,1000.0,0.5,0.9568883827689779,symmetric Robin uniform source
0.0008614930904383629,1000.0,1000.0,0.5,0.9551992131705567,symmetric Robin uniform source
0.0009358861528011178,1000.0,1000.0,0.5,0.9534310095885656,symmetric Robin uniform source
0.0010167033267314903,1000.0,1000.0,0.5,0.9515806257921515,symmetric Robin uniform source
0.0011044993576334544,1000.0,1000.0,0.5,0.9496447860249166,symmetric Robin uniform source
0.0011998768951947114,1000.0,1000.0,0.5,0.9476200781109647,symmetric Robin uniform source
0.0013034906300958566,1000.0,1000.0,0.5,0.9455029464963216,symmetric Robin uniform source
0.001416051787939437,1000.0,1000.0,0.5,0.9432896851837692,symmetric Robin uniform source
0.0015383330112461312,1000.0,1000.0,0.5,0.9409764305250559,symmetric Robin uniform source
0.0016711736630290555,1000.0,1000.0,0.5,0.9385591538389456,symmetric Robin uniform source
0.0018154855883510022,1000.0,1000.0,0.5,0.9360336538268328,symmetric Robin uniform source
0.0019722593734131126,1000.0,1000.0,0.5,0.9333955487598984,symmetric Robin uniform source
0.002142571145138628,1000.0,1000.0,0.5,0.9306402684133175,symmetric Robin uniform source
0.002327589957925428,1000.0,1000.0,0.5,0.9277630457240736,symmetric Robin uniform source
0.002528585818271515,1000.0,1000.0,0.5,0.924758908149672,symmetric Robin uniform source
0.002746938402356119,1000.0,1000.0,0.5,0.921622668705633,symmetric Robin uniform source
0.0029841465264156385,1000.0,1000.0,0.5,0.9183489166601961,symmetric Robin uniform source
0.0032418384349209924,1000.0,1000.0,0.5,0.9149320078653699,symmetric Robin uniform source
0.003521782977176503,1000.0,1000.0,0.5,0.9113660547043811,symmetric Robin uniform source
0.0038259017490587734,1000.0,1000.0,0.5,0.9076449156369217,symmetric Robin uniform source
0.004156282283238882,1000.0,1000.0,0.5,0.9037621843254173,symmetric Robin uniform source
0.004515192378428235,1000.0,1000.0,0.5,0.8997111783278934,symmetric Robin uniform source
0.004905095666006929,1000.0,1000.0,0.5,0.8954849273458085,symmetric Robin uniform source
0.00532866852088711,1000.0,1000.0,0.5,0.8910761610181368,symmetric Robin uniform source
0.005788818432690913,1000.0,1000.0,0.5,0.8864772962554502,symmetric Robin uniform source
0.0062887039633464275,1000.0,1000.0,0.5,0.8816804241089042,symmetric Robin uniform source
0.00683175642809467,1000.0,1000.0,0.5,0.8766772961677378,symmetric Robin uniform source
0.007421703448730414,1000.0,1000.0,0.5,0.8714593104740714,symmetric Robin uniform source
0.00806259454075104,1000.0,1000.0,0.5,0.8660174969346383,symmetric Robin uniform source
0.008758828910048764,1000.0,1000.0,0.5,0.8603425021957395,symmetric Robin uniform source
0.009515185649948323,1000.0,1000.0,0.5,0.8544245739316418,symmetric Robin uniform source
0.010336856545868797,1000.0,1000.0,0.5,0.8482535444807624,symmetric Robin uniform source
0.011229481712787273,1000.0,1000.0,0.5,0.8418188137523526,symmetric Robin uniform source
0.01219918831012715,1000.0,1000.0,0.5,0.8351093313230878,symmetric Robin uniform source
0.01325263259981784,1000.0,1000.0,0.5,0.8281135776509481,symmetric Robin uniform source
0.014397045636221005,1000.0,1000.0,0.5,0.8208195443545603,symmetric Robin uniform source
0.01564028290154813,1000.0,1000.0,0.5,0.8132147135421205,symmetric Robin uniform source
0.016990878227476913,1000.0,1000.0,0.5,0.8052860362350504,symmetric Robin uniform source
0.01845810237309541,1000.0,1000.0,0.5,0.7970199100476536,symmetric Robin uniform source
0.02005202666126476,1000.0,1000.0,0.5,0.7884021565224058,symmetric Robin uniform source
0.021783592110213423,1000.0,1000.0,0.5,0.7794179990016359,symmetric Robin uniform source
0.02366468453489592,1000.0,1000.0,0.5,0.7700520428175708,symmetric Robin uniform source
0.02570821613362717,1000.0,1000.0,0.5,0.7602882611137779,symmetric Robin uniform source
0.027928214120019515,1000.0,1000.0,0.5,0.7501099919502827,symmetric Robin uniform source
0.030339917008610013,1000.0,1000.0,0.5,0.7394999555394306,symmetric Robin uniform source
0.03295987921510181,1000.0,1000.0,0.5,0.7284403043177943,symmetric Robin uniform source
0.03580608468921683,1000.0,1000.0,0.5,0.7169127225782037,symmetric Robin uniform source
0.038898070360158826,1000.0,1000.0,0.5,0.7048985957656038,symmetric Robin uniform source
0.042257060242041254,1000.0,1000.0,0.5,0.6923792713084372,symmetric Robin uniform source
0.04590611111980657,1000.0,1000.0,0.5,0.6793364320859674,symmetric Robin uniform source
0.0498702708156546,1000.0,1000.0,0.5,0.6657525996918757,symmetric Robin uniform source
0.05417675012235295,1000.0,1000.0,0.5,0.6516117774235362,symmetric Robin uniform source
0.058855109583614236,1000.0,1000.0,0.5,0.636900232885218,symmetric Robin uniform source
0.0639374624036382,1000.0,1000.0,0.5,0.6216074082700972,symmetric Robin uniform source
0.06945869487863095,1000.0,1000.0,0.5,0.605726934160183,symmetric Robin uniform source
0.07545670586338787,1000.0,1000.0,0.5,0.5892577114990418,symmetric Robin uniform source
0.08197266691668736,1000.0,1000.0,0.5,0.5722050174501649,symmetric Robin uniform source
0.08905130491118532,1000.0,1000.0,0.5,0.5545815848608504,symmetric Robin uniform source
0.09674120904770199,1000.0,1000.0,0.5,0.5364086020962097,symmetric Robin uniform source
0.10509516438130988,1000.0,1000.0,0.5,0.5177165796070058,symmetric Robin uniform source
0.11417051414861255,1000.0,1000.0,0.5,0.49854603091591,symmetric Robin uniform source
0.12402955338330181,1000.0,1000.0,0.5,0.47894791791736846,symmetric Robin uniform source
0.13473995652184997,1000.0,1000.0,0.5,0.45898381302931623,symmetric Robin uniform source
0.14637524193450982,1000.0,1000.0,0.5,0.43872573399636683,symmetric Robin uniform source
0.1590152765702563,1000.0,1000.0,0.5,0.4182556119091022,symmetric Robin uniform source
0.17274682417965428,1000.0,1000.0,0.5,0.39766436066531197,symmetric Robin uniform source
0.1876641408787652,1000.0,1000.0,0.5,0.37705052817088647,symmetric Robin uniform source
0.20386962214216423,1000.0,1000.0,0.5,0.35651852723487204,symmetric Robin uniform source
0.2214745056661583,1000.0,1000.0,0.5,0.3361764677756328,symmetric Robin uniform source
0.24059963492679937,1000.0,1000.0,0.5,0.31613364100579344,symmetric Robin uniform source
0.26137628867390916,1000.0,1000.0,0.5,0.296497738915512,symmetric Robin uniform source
0.28394708205493224,1000.0,1000.0,0.5,0.2773719256821492,symmetric Robin uniform source
0.30846694555411125,1000.0,1000.0,0.5,0.25885190765398347,symmetric Robin uniform source
0.33510418846662116,1000.0,1000.0,0.5,0.2410231706672682,symmetric Robin uniform source
0.36404165420756235,1000.0,1000.0,0.5,0.22395856290687635,symmetric Robin uniform source
0.3954779753860906,1000.0,1000.0,0.5,0.2077163941891325,symmetric Robin uniform source
0.4296289372597634,1000.0,1000.0,0.5,0.19233919587232412,symmetric Robin uniform source
0.466728958928128,1000.0,1000.0,0.5,0.17785323953646434,symmetric Robin uniform source
0.5070327024327639,1000.0,1000.0,0.5,0.1642688502988246,symmetric Robin uniform source
0.5508168208089692,1000.0,1000.0,0.5,0.1515814787598653,symmetric Robin uniform source
0.5983818570880701,1000.0,1000.0,0.5,0.13977342359731845,symmetric Robin uniform source
0.6500543072854856,1000.0,1000.0,0.5,0.1288160356896198,symmetric Robin uniform source
0.7061888615353162,1000.0,1000.0,0.5,0.11867219460533207,symmetric Robin uniform source
0.7671708387550601,1000.0,1000.0,0.5,0.1092988364702691,symmetric Robin uniform source
0.8334188315524842,1000.0,1000.0,0.5,0.10064933058636369,symmetric Robin uniform source
0.9053875795298242,1000.0,1000.0,0.5,0.09267554661945995,symmetric Robin uniform source
0.9835710907082518,1000.0,1000.0,0.5,0.08532951521907467,symmetric Robin uniform source
1.068506032498706,1000.0,1000.0,0.5,0.07856465004135328,symmetric Robin uniform source
1.1607754154953907,1000.0,1000.0,0.5,0.07233655600501747,symmetric Robin uniform source
1.2610125953782378,1000.0,1000.0,0.5,0.06660348832489218,symmetric Robin uniform source
1.3699056203942124,1000.0,1000.0,0.5,0.06132654592859575,symmetric Robin uniform source
1.488201954259429,1000.0,1000.0,0.5,0.056469683231298216,symmetric Robin uniform source
1.616713606901076,1000.0,1000.0,0.5,0.05199961169600863,symmetric Robin uniform source
1.7563227082575454,1000.0,1000.0,0.5,0.04788564417153261,symmetric Robin uniform source
1.9079875633964765,1000.0,1000.0,0.5,0.04409951662009281,symmetric Robin uniform source
2.0727492305143027,1000.0,1000.0,0.5,0.04061520708290612,symmetric Robin uniform source
2.251738666969955,1000.0,1000.0,0.5,0.03740876169869166,symmetric Robin uniform source
2.4461844924045875,1000.0,1000.0,0.5,0.03445813172333515,symmetric Robin uniform source
2.6574214222349384,1000.0,1000.0,0.5,0.03174302254160155,symmetric Robin uniform source
2.8868994294094907,1000.0,1000.0,0.5,0.02924475439316748,symmetric Robin uniform source
3.1361936973156643,1000.0,1000.0,0.5,0.026946134095232305,symmetric Robin uniform source
3.4070154321567037,1000.0,1000.0,0.5,0.024831336948627266,symmetric Robin uniform source
3.701223609016635,1000.0,1000.0,0.5,0.022885798038408706,symmetric Robin uniform source
4.020837732240728,1000.0,1000.0,0.5,0.02109611219431369,symmetric Robin uniform source
4.368051697721162,1000.0,1000.0,0.5,0.019449941929910817,symmetric Robin uniform source
4.745248852241524,1000.0,1000.0,0.5,0.017935932722160625,symmetric Robin uniform source
5.155018353250489,1000.0,1000.0,0.5,0.016543635025367893,symmetric Robin uniform source
5.600172941361422,1000.0,1000.0,0.5,0.015263432441611243,symmetric Robin uniform source
6.083768247572081,1000.0,1000.0,0.5,0.014086475504282558,symmetric Robin uniform source
6.609123767732884,1000.0,1000.0,0.5,0.013004620582852865,symmetric Robin uniform source
7.179845648236798,1000.0,1000.0,0.5,0.012010373490376954,symmetric Robin uniform source
7.799851439336574,1000.0,1000.0,0.5,0.011096837465997954,symmetric Robin uniform source
8.473396986000823,1000.0,1000.0,0.5,0.01025766529834868,symmetric Robin uniform source
9.20510564089343,1000.0,1000.0,0.5,0.009487015431842686,symmetric Robin uniform source
10.0,1000.0,1000.0,0.5,0.008779511936775352,symmetric Robin uniform source
