dataset,record_id,event_id,event_start,peak_date,split,t_days_since_peak,T_s,h_m,pressure_head_cm,pre_event_head_cm,peak_head_cm,event_amplitude_cm,rain_mm_day,event_rain_7d_mm,displacement_increment_30d_cm,R_obs
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,1.0,86400.0,1.79,0.7000000000000002,-5.25,0.7,5.95,0.0,785.37,0.0,1.0
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,2.0,172800.0,1.79,0.34999999999999964,-5.25,0.7,5.95,0.0,785.37,0.0,0.9411764705882352
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,3.0,259200.0,1.79,0.09999999999999964,-5.25,0.7,5.95,0.0,785.37,0.0,0.8991596638655461
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,4.0,345600.0,1.79,0.0,-5.25,0.7,5.95,0.0,785.37,0.0,0.8823529411764706
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,5.0,432000.0,1.79,-0.09999999999999964,-5.25,0.7,5.95,0.0,785.37,0.0,0.865546218487395
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,6.0,518400.0,1.79,-0.09999999999999964,-5.25,0.7,5.95,0.0,785.37,0.0,0.865546218487395
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,7.0,604800.0,1.79,-0.20000000000000018,-5.25,0.7,5.95,0.0,785.37,0.0,0.8487394957983193
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,8.0,691200.0,1.79,-0.20000000000000018,-5.25,0.7,5.95,0.0,785.37,0.0,0.8487394957983193
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,9.0,777600.0,1.79,-0.20000000000000018,-5.25,0.7,5.95,0.0,785.37,0.0,0.8487394957983193
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,10.0,864000.0,1.79,-0.2999999999999998,-5.25,0.7,5.95,0.0,785.37,0.0,0.8319327731092437
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,11.0,950400.0,1.79,-0.2999999999999998,-5.25,0.7,5.95,0.0,785.37,0.0,0.8319327731092437
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,12.0,1036800.0,1.79,-0.2999999999999998,-5.25,0.7,5.95,0.0,785.37,0.0,0.8319327731092437
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,13.0,1123200.0,1.79,-0.40000000000000036,-5.25,0.7,5.95,0.0,785.37,0.0,0.815126050420168
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,14.0,1209600.0,1.79,-0.40000000000000036,-5.25,0.7,5.95,0.0,785.37,0.0,0.815126050420168
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,15.0,1296000.0,1.79,-0.5,-5.25,0.7,5.95,0.0,785.37,0.0,0.7983193277310924
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,16.0,1382400.0,1.79,-0.5,-5.25,0.7,5.95,0.0,785.37,0.0,0.7983193277310924
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,17.0,1468800.0,1.79,-0.5,-5.25,0.7,5.95,0.0,785.37,0.0,0.7983193277310924
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,18.0,1555200.0,1.79,-0.40000000000000036,-5.25,0.7,5.95,0.0,785.37,0.0,0.815126050420168
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,19.0,1641600.0,1.79,-0.40000000000000036,-5.25,0.7,5.95,0.0,785.37,0.0,0.815126050420168
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,20.0,1728000.0,1.79,-0.40000000000000036,-5.25,0.7,5.95,0.0,785.37,0.0,0.815126050420168
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,21.0,1814400.0,1.79,-0.40000000000000036,-5.25,0.7,5.95,0.0,785.37,0.0,0.815126050420168
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,22.0,1900800.0,1.79,-0.40000000000000036,-5.25,0.7,5.95,0.0,785.37,0.0,0.815126050420168
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,23.0,1987200.0,1.79,-0.40000000000000036,-5.25,0.7,5.95,0.0,785.37,0.0,0.815126050420168
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,24.0,2073600.0,1.79,-0.40000000000000036,-5.25,0.7,5.95,0.0,785.37,0.0,0.815126050420168
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,25.0,2160000.0,1.79,-0.40000000000000036,-5.25,0.7,5.95,0.0,785.37,0.0,0.815126050420168
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,26.0,2246400.0,1.79,-0.40000000000000036,-5.25,0.7,5.95,0.0,785.37,0.0,0.815126050420168
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,27.0,2332800.0,1.79,-0.40000000000000036,-5.25,0.7,5.95,0.0,785.37,0.0,0.815126050420168
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,28.0,2419200.0,1.79,-0.40000000000000036,-5.25,0.7,5.95,0.0,785.37,0.0,0.815126050420168
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,29.0,2505600.0,1.79,-0.40000000000000036,-5.25,0.7,5.95,3.8099999999999454,785.37,0.0,0.815126050420168
Cleveland Corral,mid_P1,mid_P1_034_2004-08-11,2004-08-11,2004-08-21,train,30.0,2592000.0,1.79,-0.5,-5.25,0.7,5.95,0.0,785.37,0.0,0.7983193277310924
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,0.0,0.0,1.79,133.1,87.775,133.1,45.32499999999999,20.829999999999927,168.4000000000001,71.80000000000001,1.0
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,1.0,86400.0,1.79,129.15,87.775,133.1,45.32499999999999,0.0,168.4000000000001,71.80000000000001,0.9128516271373417
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,2.0,172800.0,1.79,125.1,87.775,133.1,45.32499999999999,0.0,168.4000000000001,71.80000000000001,0.8234969663541092
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,3.0,259200.0,1.79,123.55,87.775,133.1,45.32499999999999,0.0,168.4000000000001,71.80000000000001,0.7892995035852178
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,4.0,345600.0,1.79,122.0,87.775,133.1,45.32499999999999,0.0,168.4000000000001,71.80000000000001,0.7551020408163266
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,5.0,432000.0,1.79,121.9,87.775,133.1,45.32499999999999,2.0299999999999727,168.4000000000001,71.80000000000001,0.7528957528957531
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,6.0,518400.0,1.79,126.5,87.775,133.1,45.32499999999999,20.320000000000164,168.4000000000001,71.80000000000001,0.8543849972421402
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,7.0,604800.0,1.79,125.15,87.775,133.1,45.32499999999999,0.0,168.4000000000001,71.80000000000001,0.8246001103143963
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,8.0,691200.0,1.79,117.2,87.775,133.1,45.32499999999999,0.0,168.4000000000001,71.80000000000001,0.6492002206287921
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,9.0,777600.0,1.79,128.55,87.775,133.1,45.32499999999999,23.1099999999999,168.4000000000001,71.80000000000001,0.8996138996138999
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,10.0,864000.0,1.79,128.45,87.775,133.1,45.32499999999999,16.50999999999999,168.4000000000001,71.80000000000001,0.8974076116933258
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,11.0,950400.0,1.79,132.6,87.775,133.1,45.32499999999999,1.2699999999999818,168.4000000000001,71.80000000000001,0.9889685603971318
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,12.0,1036800.0,1.79,132.0,87.775,133.1,45.32499999999999,0.0,168.4000000000001,71.80000000000001,0.9757308328736901
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,13.0,1123200.0,1.79,131.9,87.775,133.1,45.32499999999999,0.0,168.4000000000001,71.80000000000001,0.9735245449531166
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,14.0,1209600.0,1.79,128.0,87.775,133.1,45.32499999999999,0.0,168.4000000000001,71.80000000000001,0.8874793160507447
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,15.0,1296000.0,1.79,126.0,87.775,133.1,45.32499999999999,0.0,168.4000000000001,71.80000000000001,0.843353557639272
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,16.0,1382400.0,1.79,124.2,87.775,133.1,45.32499999999999,0.0,168.4000000000001,71.80000000000001,0.8036403750689466
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,17.0,1468800.0,1.79,120.5,87.775,133.1,45.32499999999999,0.0,168.4000000000001,71.80000000000001,0.722007722007722
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,18.0,1555200.0,1.79,116.3,87.775,133.1,45.32499999999999,0.0,168.4000000000001,71.80000000000001,0.6293436293436293
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,19.0,1641600.0,1.79,113.8,87.775,133.1,45.32499999999999,0.0,168.4000000000001,71.80000000000001,0.5741864313292885
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,20.0,1728000.0,1.79,111.3,87.775,133.1,45.32499999999999,0.0,168.4000000000001,71.80000000000001,0.5190292333149475
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,21.0,1814400.0,1.79,109.1,87.775,133.1,45.32499999999999,0.0,168.4000000000001,71.80000000000001,0.4704908990623275
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,22.0,1900800.0,1.79,100.2,87.775,133.1,45.32499999999999,0.0,168.4000000000001,71.80000000000001,0.27413127413127414
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,23.0,1987200.0,1.79,85.55,87.775,133.1,45.32499999999999,0.0,168.4000000000001,71.80000000000001,-0.049089906232763575
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,24.0,2073600.0,1.79,75.15,87.775,133.1,45.32499999999999,7.620000000000118,168.4000000000001,71.80000000000001,-0.2785438499724215
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,25.0,2160000.0,1.79,114.3,87.775,133.1,45.32499999999999,3.2999999999999545,168.4000000000001,71.80000000000001,0.5852178709321566
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,26.0,2246400.0,1.79,114.4,87.775,133.1,45.32499999999999,0.0,168.4000000000001,71.80000000000001,0.5874241588527305
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,27.0,2332800.0,1.79,110.75,87.775,133.1,45.32499999999999,0.0,168.4000000000001,71.80000000000001,0.5068946497517927
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,28.0,2419200.0,1.79,94.95,87.775,133.1,45.32499999999999,0.0,168.4000000000001,71.80000000000001,0.1583011583011583
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,29.0,2505600.0,1.79,79.8,87.775,133.1,45.32499999999999,19.309999999999945,168.4000000000001,71.80000000000001,-0.1759514616657476
Cleveland Corral,mid_P1,mid_P1_038_2005-03-19,2005-03-19,2005-03-29,train,30.0,2592000.0,1.79,127.5,87.775,133.1,45.32499999999999,7.620000000000118,168.4000000000001,71.80000000000001,0.8764478764478766
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,0.0,0.0,1.79,152.5,111.025,152.5,41.474999999999994,35.820000000000164,74.17000000000007,141.5,1.0
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,1.0,86400.0,1.79,148.6,111.025,152.5,41.474999999999994,2.7899999999999636,74.17000000000007,141.5,0.9059674502712476
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,2.0,172800.0,1.79,144.15,111.025,152.5,41.474999999999994,0.0,74.17000000000007,141.5,0.7986738999397228
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,3.0,259200.0,1.79,137.6,111.025,152.5,41.474999999999994,0.0,74.17000000000007,141.5,0.6407474382157925
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,4.0,345600.0,1.79,132.8,111.025,152.5,41.474999999999994,0.0,74.17000000000007,141.5,0.525015069318867
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,5.0,432000.0,1.79,127.65,111.025,152.5,41.474999999999994,0.0,74.17000000000007,141.5,0.40084388185654013
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,6.0,518400.0,1.79,126.9,111.025,152.5,41.474999999999994,14.480000000000018,74.17000000000007,141.5,0.3827606992163955
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,7.0,604800.0,1.79,147.5,111.025,152.5,41.474999999999994,27.939999999999827,74.17000000000007,141.5,0.8794454490657022
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,8.0,691200.0,1.79,143.15,111.025,152.5,41.474999999999994,4.820000000000164,74.17000000000007,141.5,0.7745629897528633
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,9.0,777600.0,1.79,144.7,111.025,152.5,41.474999999999994,8.889999999999873,74.17000000000007,141.5,0.8119349005424952
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,10.0,864000.0,1.79,141.6,111.025,152.5,41.474999999999994,8.13000000000011,74.17000000000007,141.5,0.7371910789632307
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,11.0,950400.0,1.79,138.8,111.025,152.5,41.474999999999994,0.7599999999999909,74.17000000000007,141.5,0.6696805304400243
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,12.0,1036800.0,1.79,136.15,111.025,152.5,41.474999999999994,0.0,74.17000000000007,141.5,0.6057866184448464
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,13.0,1123200.0,1.79,130.05,111.025,152.5,41.474999999999994,0.0,74.17000000000007,141.5,0.4587100663050032
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,14.0,1209600.0,1.79,119.3,111.025,152.5,41.474999999999994,0.0,74.17000000000007,141.5,0.19951778179626264
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,15.0,1296000.0,1.79,110.7,111.025,152.5,41.474999999999994,0.0,74.17000000000007,141.5,-0.007836045810729424
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,16.0,1382400.0,1.79,103.5,111.025,152.5,41.474999999999994,0.0,74.17000000000007,141.5,-0.18143459915611831
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,17.0,1468800.0,1.79,93.5,111.025,152.5,41.474999999999994,0.0,74.17000000000007,141.5,-0.4225437010247139
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,18.0,1555200.0,1.79,85.4,111.025,152.5,41.474999999999994,0.0,74.17000000000007,141.5,-0.6178420735382761
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,19.0,1641600.0,1.79,76.4,111.025,152.5,41.474999999999994,0.0,74.17000000000007,141.5,-0.8348402652200122
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,20.0,1728000.0,1.79,72.1,111.025,152.5,41.474999999999994,0.0,74.17000000000007,141.5,-0.9385171790235085
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,21.0,1814400.0,1.79,69.65,111.025,152.5,41.474999999999994,0.0,74.17000000000007,141.5,-0.9975889089813141
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,22.0,1900800.0,1.79,66.45,111.025,152.5,41.474999999999994,0.0,74.17000000000007,141.5,-1.0747438215792648
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,23.0,1987200.0,1.79,62.55,111.025,152.5,41.474999999999994,0.0,74.17000000000007,141.5,-1.1687763713080173
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,24.0,2073600.0,1.79,57.95,111.025,152.5,41.474999999999994,0.0,74.17000000000007,141.5,-1.2796865581675712
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,25.0,2160000.0,1.79,53.70000000000001,111.025,152.5,41.474999999999994,0.0,74.17000000000007,141.5,-1.382157926461724
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,26.0,2246400.0,1.79,50.9,111.025,152.5,41.474999999999994,0.0,74.17000000000007,141.5,-1.4496684749849311
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,27.0,2332800.0,1.79,47.8,111.025,152.5,41.474999999999994,0.0,74.17000000000007,141.5,-1.5244122965641957
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,28.0,2419200.0,1.79,45.400000000000006,111.025,152.5,41.474999999999994,2.2899999999999636,74.17000000000007,141.5,-1.5822784810126584
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,29.0,2505600.0,1.79,43.599999999999994,111.025,152.5,41.474999999999994,0.0,74.17000000000007,141.5,-1.625678119349006
Cleveland Corral,mid_P1,mid_P1_039_2005-05-06,2005-05-06,2005-05-09,train,30.0,2592000.0,1.79,41.8,111.025,152.5,41.474999999999994,27.180000000000064,74.17000000000007,141.5,-1.669077757685353
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,0.0,0.0,1.79,25.2,-0.7,25.2,25.9,7.359999999999985,155.19,0.6000000000000001,1.0
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,1.0,86400.0,1.79,-0.9,-0.7,25.2,25.9,0.0,155.19,0.6000000000000001,-0.007722007722007725
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,2.0,172800.0,1.79,-1.2,-0.7,25.2,25.9,0.0,155.19,0.6000000000000001,-0.019305019305019305
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,3.0,259200.0,1.79,-1.4,-0.7,25.2,25.9,0.0,155.19,0.6000000000000001,-0.02702702702702703
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,4.0,345600.0,1.79,-1.6999999999999997,-0.7,25.2,25.9,0.0,155.19,0.6000000000000001,-0.03861003861003861
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,5.0,432000.0,1.79,-1.8,-0.7,25.2,25.9,3.8100000000000023,155.19,0.6000000000000001,-0.042471042471042476
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,6.0,518400.0,1.79,-2.0,-0.7,25.2,25.9,1.0200000000000102,155.19,0.6000000000000001,-0.0501930501930502
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,7.0,604800.0,1.79,-2.4000000000000004,-0.7,25.2,25.9,0.0,155.19,0.6000000000000001,-0.06563706563706564
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,8.0,691200.0,1.79,-2.4000000000000004,-0.7,25.2,25.9,0.0,155.19,0.6000000000000001,-0.06563706563706564
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,9.0,777600.0,1.79,-1.8,-0.7,25.2,25.9,0.0,155.19,0.6000000000000001,-0.042471042471042476
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,10.0,864000.0,1.79,-1.8,-0.7,25.2,25.9,0.0,155.19,0.6000000000000001,-0.042471042471042476
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,11.0,950400.0,1.79,-2.1,-0.7,25.2,25.9,0.0,155.19,0.6000000000000001,-0.054054054054054064
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,12.0,1036800.0,1.79,-2.3,-0.7,25.2,25.9,0.0,155.19,0.6000000000000001,-0.06177606177606178
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,13.0,1123200.0,1.79,-2.6999999999999997,-0.7,25.2,25.9,0.0,155.19,0.6000000000000001,-0.07722007722007722
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,14.0,1209600.0,1.79,-2.9000000000000004,-0.7,25.2,25.9,0.0,155.19,0.6000000000000001,-0.08494208494208495
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,15.0,1296000.0,1.79,-2.8,-0.7,25.2,25.9,8.629999999999995,155.19,0.6000000000000001,-0.08108108108108107
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,16.0,1382400.0,1.79,0.0,-0.7,25.2,25.9,59.44,155.19,0.6000000000000001,0.02702702702702703
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,17.0,1468800.0,1.79,88.8,-0.7,25.2,25.9,2.2900000000000205,155.19,0.6000000000000001,3.4555984555984556
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,18.0,1555200.0,1.79,64.85,-0.7,25.2,25.9,0.0,155.19,0.6000000000000001,2.530888030888031
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,19.0,1641600.0,1.79,49.05,-0.7,25.2,25.9,48.50999999999999,155.19,0.6000000000000001,1.920849420849421
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,20.0,1728000.0,1.79,120.70000000000002,-0.7,25.2,25.9,35.05000000000001,155.19,0.6000000000000001,4.687258687258688
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,21.0,1814400.0,1.79,113.05,-0.7,25.2,25.9,0.0,155.19,0.6000000000000001,4.391891891891892
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,22.0,1900800.0,1.79,90.1,-0.7,25.2,25.9,0.0,155.19,0.6000000000000001,3.505791505791506
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,23.0,1987200.0,1.79,79.35,-0.7,25.2,25.9,32.00999999999999,155.19,0.6000000000000001,3.0907335907335907
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,24.0,2073600.0,1.79,124.74999999999999,-0.7,25.2,25.9,26.91999999999996,155.19,0.6000000000000001,4.843629343629344
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,25.0,2160000.0,1.79,120.9,-0.7,25.2,25.9,32.77000000000004,155.19,0.6000000000000001,4.694980694980695
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,26.0,2246400.0,1.79,131.75,-0.7,25.2,25.9,40.129999999999995,155.19,0.6000000000000001,5.113899613899614
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,27.0,2332800.0,1.79,127.64999999999999,-0.7,25.2,25.9,1.009999999999991,155.19,0.6000000000000001,4.955598455598456
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,28.0,2419200.0,1.79,130.8,-0.7,25.2,25.9,78.23999999999995,155.19,0.6000000000000001,5.077220077220077
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,29.0,2505600.0,1.79,138.95,-0.7,25.2,25.9,100.07000000000005,155.19,0.6000000000000001,5.391891891891891
Cleveland Corral,mid_P1,mid_P1_040_2005-11-28,2005-11-28,2005-12-02,train,30.0,2592000.0,1.79,134.05,-0.7,25.2,25.9,22.350000000000023,155.19,0.6000000000000001,5.202702702702703
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,0.0,0.0,1.79,146.2,131.85000000000002,146.2,14.349999999999966,18.539999999999964,92.96999999999991,0.3999999999999999,1.0
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,1.0,86400.0,1.79,144.7,131.85000000000002,146.2,14.349999999999966,0.0,92.96999999999991,0.3999999999999999,0.8954703832752611
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,2.0,172800.0,1.79,139.35,131.85000000000002,146.2,14.349999999999966,5.590000000000032,92.96999999999991,0.3999999999999999,0.5226480836236926
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,3.0,259200.0,1.79,146.2,131.85000000000002,146.2,14.349999999999966,26.159999999999968,92.96999999999991,0.3999999999999999,1.0
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,4.0,345600.0,1.79,145.15,131.85000000000002,146.2,14.349999999999966,7.110000000000014,92.96999999999991,0.3999999999999999,0.926829268292684
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,5.0,432000.0,1.79,141.85,131.85000000000002,146.2,14.349999999999966,0.25,92.96999999999991,0.3999999999999999,0.6968641114982576
Cleveland Corral,mid_P1,mid_P1_041_2006-01-14,2006-01-14,2006-01-15,train,6.0,518400.0,1.79,138.1,131.85000000000002,146.2,14.349999999999966,0.2599999999999909,92.96999999999991,0.3999999999999999,0.4355400696864102
