t_s,pore_pressure_kpa,dataset_id,sensor_id,p0_kpa,Pu_train_kpa,h_m,cv_train_m2s,R_obs
24626.07,-0.87,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6811224489795918
24626.08,-0.89,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6760204081632653
24626.09,-0.87,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6811224489795918
24626.1,-0.9,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6734693877551021
24626.11,-0.93,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6658163265306122
24626.12,-0.92,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6683673469387755
24626.13,-0.92,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6683673469387755
24626.14,-0.95,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6607142857142857
24626.15,-0.97,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6556122448979592
24626.16,-0.97,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6556122448979592
24626.17,-0.97,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6556122448979592
24626.18,-1.01,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6454081632653061
24626.19,-1.04,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6377551020408163
24626.2,-1.06,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6326530612244898
24626.21,-1.06,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6326530612244898
24626.22,-1.07,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6301020408163265
24626.23,-1.07,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6301020408163265
24626.24,-1.09,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6250000000000001
24626.25,-1.12,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6173469387755102
24626.26,-1.15,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6096938775510204
24626.27,-1.18,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6020408163265307
24626.28,-1.16,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6071428571428571
24626.29,-1.21,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.5943877551020409
24626.3,-1.24,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.586734693877551
24626.31,-1.24,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.586734693877551
24626.32,-1.3,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.5714285714285715
24626.33,-1.32,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.5663265306122448
24626.34,-1.32,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.5663265306122448
24626.35,-1.38,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.5510204081632654
24626.36,-1.33,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.5637755102040817
24626.37,-1.38,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.5510204081632654
24626.38,-1.38,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.5510204081632654
24626.39,-1.42,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.5408163265306123
24626.4,-1.47,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.528061224489796
24626.41,-1.49,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.5229591836734694
24626.42,-1.49,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.5229591836734694
24626.43,-1.5,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.5204081632653061
24626.44,-1.53,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.5127551020408163
24626.45,-1.55,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.5076530612244898
24626.46,-1.55,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.5076530612244898
24626.47,-1.58,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.5
24626.48,-1.59,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.49744897959183676
24626.49,-1.61,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.4923469387755102
24626.5,-1.65,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.4821428571428572
24626.51,-1.67,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.47704081632653067
24626.52,-1.69,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.47193877551020413
24626.53,-1.69,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.47193877551020413
24626.54,-1.73,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.46173469387755106
24626.55,-1.73,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.46173469387755106
24626.56,-1.76,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.45408163265306123
24626.57,-1.75,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.4566326530612245
24626.58,-1.78,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.4489795918367347
24626.59,-1.82,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.4387755102040816
24626.6,-1.84,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.4336734693877551
24626.61,-1.87,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.4260204081632653
24626.62,-1.87,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.4260204081632653
24626.63,-1.9,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.41836734693877553
24626.64,-1.9,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.41836734693877553
24626.65,-1.93,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.41071428571428575
24626.66,-1.98,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.3979591836734694
24626.67,-1.98,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.3979591836734694
24626.68,-2.01,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.39030612244897966
24626.69,-2.04,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.3826530612244898
24626.7,-2.08,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.37244897959183676
24626.71,-2.08,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.37244897959183676
24626.72,-2.1,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.3673469387755102
24626.73,-2.15,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.3545918367346939
24626.74,-2.16,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.3520408163265306
24626.75,-2.21,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.3392857142857143
24626.76,-2.24,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.33163265306122447
24626.77,-2.22,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.336734693877551
24626.78,-2.25,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.32908163265306123
24626.79,-2.33,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.3086734693877551
24626.8,-2.34,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.3061224489795919
24626.81,-2.37,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.298469387755102
24626.82,-2.39,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.2933673469387755
24626.83,-2.45,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.27806122448979587
24626.84,-2.44,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.2806122448979592
24626.85,-2.48,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.27040816326530615
24626.86,-2.5,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.2653061224489796
24626.87,-2.54,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.25510204081632654
24626.88,-2.56,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.25
24626.89,-2.62,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.2346938775510204
24626.9,-2.68,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.21938775510204078
24626.91,-2.68,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.21938775510204078
24626.92,-2.71,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.21173469387755103
24626.93,-2.77,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.19642857142857142
24626.94,-2.85,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.1760204081632653
24626.95,-2.93,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.15561224489795916
24626.96,-2.94,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.15306122448979595
24626.97,-2.97,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.1454081632653061
24626.98,-3.03,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.1301020408163266
24626.99,-3.1,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.11224489795918366
24627.0,-3.13,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.10459183673469391
24627.01,-3.14,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.10204081632653059
24627.02,-3.2,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.08673469387755099
24627.03,-3.26,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.0714285714285715
24627.04,-3.32,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.056122448979591885
24627.05,-3.36,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.04591836734693882
24627.06,-3.43,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.028061224489795887
24627.07,-3.46,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.02040816326530614
24627.08,-3.54,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.0
24627.09,-3.57,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.007653061224489746
24627.1,-3.69,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.03826530612244896
24627.11,-3.74,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.051020408163265356
24627.12,-3.78,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.06122448979591831
24627.13,-3.88,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.08673469387755099
24627.14,-3.95,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.10459183673469391
24627.15,-4.01,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.11989795918367341
24627.16,-4.14,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.15306122448979584
24627.17,-4.18,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.1632653061224489
24627.18,-4.23,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.17602040816326542
24627.19,-4.31,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.1964285714285713
24627.2,-4.4,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.2193877551020409
24627.21,-4.44,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.22959183673469397
24627.22,-4.54,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.25510204081632654
24627.23,-4.57,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.26275510204081637
24627.24,-4.67,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.28826530612244894
24627.25,-4.73,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.30357142857142866
24627.26,-4.73,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.30357142857142866
24627.27,-4.83,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.32908163265306123
24627.28,-4.89,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.3443877551020407
24627.29,-4.96,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.3622448979591837
24627.3,-5.06,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.3877551020408162
24627.31,-5.15,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.4107142857142858
24627.32,-5.21,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.4260204081632653
24627.33,-5.32,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.4540816326530613
24627.34,-5.39,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.471938775510204
24627.35,-5.5,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.5
24627.36,-5.58,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.5204081632653061
24627.37,-5.7,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.5510204081632654
24627.38,-5.81,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.5790816326530611
24627.39,-5.91,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.604591836734694
24627.4,-6.04,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.6377551020408163
24627.41,-6.14,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.6632653061224489
24627.42,-6.3,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.7040816326530612
24627.43,-6.42,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.7346938775510204
24627.44,-6.51,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.7576530612244897
24627.45,-6.71,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.8086734693877551
24627.46,-6.82,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.8367346938775511
24627.47,-6.9,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.8571428571428572
24627.48,-7.05,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.895408163265306
24627.49,-7.17,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.9260204081632653
24627.5,-7.26,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.9489795918367346
24627.51,-7.35,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.971938775510204
24627.52,-7.49,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-1.0076530612244898
24627.53,-7.55,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-1.0229591836734693
24627.54,-7.69,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-1.0586734693877553
24627.55,-7.75,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-1.0739795918367347
24627.56,-7.85,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-1.0994897959183674
24627.57,-7.92,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-1.1173469387755102
24627.58,-8.0,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-1.1377551020408163
24627.59,-8.07,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-1.1556122448979593
24627.6,-8.12,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-1.1683673469387754
24627.61,-8.21,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-1.1913265306122451
24627.62,-8.27,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-1.2066326530612244
24627.63,-8.34,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-1.2244897959183674
24627.64,-8.38,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-1.2346938775510206
24627.65,-8.47,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-1.25765306122449
24627.66,-8.47,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-1.25765306122449
24627.67,-8.44,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-1.2499999999999998
24627.68,-8.37,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-1.232142857142857
24627.69,-8.2,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-1.1887755102040816
24627.7,-7.95,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-1.125
24627.71,-7.72,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-1.066326530612245
24627.72,-7.43,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.9923469387755102
24627.73,-7.17,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.9260204081632653
24627.74,-6.9,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.8571428571428572
24627.75,-6.65,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.7933673469387756
24627.76,-6.39,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.7270408163265305
24627.77,-6.21,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.6811224489795918
24627.78,-6.04,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.6377551020408163
24627.79,-5.91,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.604591836734694
24627.8,-5.76,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.5663265306122448
24627.81,-5.58,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.5204081632653061
24627.82,-5.35,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.46173469387755095
24627.83,-5.09,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.3954081632653061
24627.84,-4.77,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.3137755102040815
24627.85,-4.46,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.2346938775510204
24627.86,-4.15,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.15561224489795927
24627.87,-3.82,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,-0.07142857142857138
24627.88,-3.52,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.005102040816326535
24627.89,-3.31,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.0586734693877551
24627.9,-3.08,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.1173469387755102
24627.91,-2.97,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.1454081632653061
24627.92,-2.76,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.19897959183673475
24627.93,-2.62,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.2346938775510204
24627.94,-2.48,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.27040816326530615
24627.95,-2.33,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.3086734693877551
24627.96,-2.11,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.364795918367347
24627.97,-1.95,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.4056122448979592
24627.98,-1.78,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.4489795918367347
24627.99,-1.61,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.4923469387755102
24628.0,-1.41,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.5433673469387755
24628.01,-1.26,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.5816326530612246
24628.02,-1.13,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.614795918367347
24628.03,-1.01,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6454081632653061
24628.04,-0.89,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.6760204081632653
24628.05,-0.78,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.7040816326530612
24628.06,-0.75,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.7117346938775511
24628.07,-0.66,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.7346938775510204
24628.08,-0.58,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.7551020408163265
24628.09,-0.49,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.7780612244897959
24628.1,-0.41,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.798469387755102
24628.11,-0.28,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.8316326530612245
24628.12,-0.2,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.8520408163265306
24628.13,-0.08,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.8826530612244898
24628.14,-0.02,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.8979591836734694
24628.15,0.06,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.9183673469387755
24628.16,0.11,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.9311224489795918
24628.17,0.11,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.9311224489795918
24628.18,0.17,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.9464285714285714
24628.19,0.2,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.9540816326530613
24628.2,0.23,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.9617346938775511
24628.21,0.32,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,0.9846938775510204
24628.22,0.4,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.0051020408163265
24628.23,0.52,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.0357142857142858
24628.24,0.64,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.066326530612245
24628.25,0.72,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.086734693877551
24628.26,0.84,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.1173469387755102
24628.27,0.89,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.1301020408163265
24628.28,0.92,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.1377551020408163
24628.29,0.97,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.1505102040816326
24628.3,1.01,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.1607142857142856
24628.31,1.09,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.1811224489795917
24628.32,1.13,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.191326530612245
24628.33,1.16,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.1989795918367347
24628.34,1.16,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.1989795918367347
24628.35,1.15,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.1964285714285714
24628.36,1.15,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.1964285714285714
24628.37,1.15,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.1964285714285714
24628.38,1.18,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.2040816326530612
24628.39,1.24,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.219387755102041
24628.4,1.32,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.239795918367347
24628.41,1.39,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.2576530612244898
24628.42,1.46,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.2755102040816326
24628.43,1.49,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.2831632653061225
24628.44,1.5,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.2857142857142858
24628.45,1.52,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.2908163265306123
24628.46,1.52,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.2908163265306123
24628.47,1.53,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.2933673469387756
24628.48,1.58,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.306122448979592
24628.49,1.64,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.3214285714285714
24628.5,1.64,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.3214285714285714
24628.51,1.67,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.3290816326530612
24628.52,1.73,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.3443877551020407
24628.53,1.92,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.3928571428571428
24628.54,2.25,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.4770408163265307
24628.55,2.54,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.5510204081632653
24628.56,2.79,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.614795918367347
24628.57,2.94,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.653061224489796
24628.58,2.97,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.6607142857142856
24628.59,2.85,mount_kabasan_2003,Piezo.6,0.35,3.92,0.5,from_training_window,1.6301020408163267
