time (s)	cumulative shear displacment (cm)	total normal stress (kPa)	shear stress (kPa)	pore-water pressure (kPa)	specimen thickness (mm)
277.6	0.00	403.70	29.88	105.18	72.05
277.8	0.00	405.25	29.88	105.14	71.57
278	0.00	405.03	29.72	105.10	71.49
278.2	0.00	404.49	29.96	105.07	71.48
278.4	0.00	403.56	29.76	105.01	71.48
278.6	0.00	402.96	29.68	105.04	71.46
278.8	0.00	402.16	29.56	104.97	71.47
279	0.00	403.08	29.56	104.92	71.46
279.2	0.00	403.48	29.24	104.85	71.46
279.4	0.00	404.11	29.12	104.87	71.46
279.6	0.00	404.33	29.32	104.81	71.56
279.8	0.00	403.76	29.64	104.81	71.58
280	0.00	403.36	29.76	104.77	71.59
280.2	0.00	403.28	29.88	104.78	71.65
280.4	0.00	402.94	30.04	104.71	71.68
280.6	0.00	402.52	29.88	104.67	72.12
280.8	0.00	403.10	30.04	104.61	72.09
281	0.00	403.62	29.96	104.60	72.09
281.2	0.00	404.01	30.00	104.49	72.04
281.4	0.00	403.95	29.96	104.46	72.00
281.6	0.00	404.13	29.92	104.46	71.47
281.8	0.00	403.40	29.60	104.40	71.49
282	0.00	402.72	29.88	104.40	71.48
282.2	0.00	402.94	29.64	104.42	71.47
282.4	0.00	403.58	29.68	104.35	71.48
282.6	0.00	403.89	29.64	104.27	71.53
282.8	0.00	405.05	29.64	104.22	72.23
283	0.00	404.57	29.52	104.13	72.24
283.2	0.00	404.05	29.92	104.09	72.25
283.4	0.00	403.34	30.08	104.05	72.26
283.6	0.00	403.78	30.12	104.02	72.21
283.8	0.00	402.72	30.24	103.97	71.50
284	0.00	403.38	30.16	103.87	71.50
284.2	0.00	403.38	29.68	103.81	71.50
284.4	0.00	404.09	29.60	103.78	71.50
284.6	0.00	404.25	29.72	103.78	71.51
284.8	0.00	404.87	29.84	103.79	71.50
285	0.00	405.25	29.80	103.82	71.50
285.2	0.00	404.83	30.08	103.80	71.50
285.4	0.00	403.74	29.96	103.76	71.50
285.6	0.00	402.50	30.00	103.70	71.50
285.8	0.00	401.92	30.00	103.64	71.50
286	0.00	401.65	29.88	103.53	71.51
286.2	0.00	402.76	29.68	103.47	71.51
286.4	0.00	403.95	29.72	103.40	71.51
286.6	0.00	404.97	29.44	103.34	71.51
286.8	0.00	405.37	29.48	103.30	71.51
287	0.00	404.77	29.84	103.30	71.51
287.2	0.00	403.66	29.96	103.22	71.51
287.4	0.00	403.22	30.00	103.21	71.50
287.6	0.00	402.56	29.76	103.17	71.52
287.8	0.00	402.30	28.77	103.13	71.52
288	0.00	403.50	28.69	103.12	71.52
288.2	0.00	404.13	28.96	103.11	71.52
288.4	0.00	404.01	29.16	103.06	71.52
288.6	0.00	403.54	29.52	103.02	71.50
288.8	0.00	403.28	30.12	102.97	71.50
289	0.00	402.28	29.68	102.92	71.50
289.2	0.00	401.84	29.56	102.89	71.50
289.4	0.00	401.79	29.60	102.86	71.48
289.6	0.00	402.86	29.56	102.82	71.48
289.8	0.00	403.99	29.76	102.82	71.48
290	0.00	404.01	30.12	102.76	71.49
290.2	0.00	403.82	30.32	102.74	71.48
290.4	0.00	404.21	30.36	102.73	71.50
290.6	0.00	403.62	30.48	102.65	71.50
290.8	0.00	403.30	30.40	102.61	71.49
291	0.00	403.58	30.28	102.58	71.49
291.2	0.00	405.03	29.92	102.54	71.48
291.4	0.00	405.53	29.60	102.49	71.49
291.6	0.00	405.71	29.60	102.49	71.49
291.8	0.00	405.39	29.72	102.39	71.49
292	0.00	404.25	29.84	102.32	71.49
292.2	0.00	402.86	29.80	102.30	71.50
292.4	0.00	401.53	29.92	102.22	71.50
292.6	0.00	401.47	30.00	102.21	71.49
292.8	0.00	401.53	30.16	102.21	71.49
293	0.00	402.32	30.16	102.22	71.50
293.2	0.00	403.06	30.16	102.19	71.50
293.4	0.00	403.62	30.04	102.02	71.50
293.6	0.00	403.70	29.88	101.99	71.50
293.8	0.00	403.58	29.72	101.97	71.49
294	0.00	403.34	29.84	101.95	71.48
294.2	0.00	402.52	30.88	101.89	71.48
294.4	0.00	402.72	30.92	102.12	71.48
294.6	0.00	402.96	30.96	102.08	71.48
294.8	0.00	403.20	30.80	102.05	71.49
295	0.00	404.25	30.60	102.00	71.54
295.2	0.00	405.07	29.64	101.94	71.54
295.4	0.00	404.75	29.88	101.97	71.54
295.6	0.00	404.45	29.84	101.89	71.54
295.8	0.00	404.37	29.88	101.83	71.54
296	0.00	403.83	29.76	101.73	71.49
296.2	0.00	403.28	29.56	101.69	71.49
296.4	0.00	403.68	29.04	101.43	71.49
296.6	0.00	404.03	29.04	101.39	71.49
296.8	0.00	403.93	29.16	101.40	71.50
297	0.00	405.21	29.36	101.43	71.50
297.2	0.00	405.90	29.32	101.42	71.50
297.4	0.00	406.06	29.72	101.47	71.50
297.6	0.00	405.21	29.52	101.45	71.49
297.8	0.00	405.53	29.48	101.38	71.49
298	0.00	404.05	29.48	101.31	71.49
298.2	0.00	403.06	29.76	101.29	71.50
298.4	0.00	402.04	29.76	101.21	71.50
298.6	0.00	402.74	29.84	100.96	71.51
298.8	0.00	401.79	29.76	100.92	71.51
299	0.00	402.62	29.60	100.90	71.51
299.2	0.00	403.56	29.44	100.83	71.48
299.4	0.00	404.51	29.00	100.79	71.48
299.6	0.00	404.05	29.16	100.96	71.48
299.8	0.00	404.25	29.44	100.88	71.47
300	0.00	403.38	29.36	100.82	71.47
300.2	0.00	403.10	29.48	100.78	71.48
300.4	0.00	402.30	29.84	100.71	71.49
300.6	0.00	402.00	29.64	100.62	71.49
300.8	0.00	402.08	29.28	100.60	71.49
301	0.00	402.68	29.60	100.57	71.49
301.2	0.00	401.90	29.64	100.52	71.50
301.4	0.00	403.08	29.88	100.54	71.50
301.6	0.00	404.27	30.08	100.60	71.49
301.8	0.00	404.35	30.04	100.57	71.49
302	0.00	404.11	29.92	100.55	71.49
302.2	0.00	404.67	29.96	100.54	71.49
302.4	0.00	403.42	29.72	100.49	71.46
302.6	0.00	402.38	29.20	100.38	71.46
302.8	0.00	402.94	29.52	100.22	71.47
303	0.00	402.60	29.44	100.16	71.47
303.2	0.00	402.98	29.04	100.09	71.47
303.4	0.00	403.87	28.97	100.02	71.48
303.6	0.00	404.77	29.32	99.99	71.48
303.8	0.00	404.67	29.04	100.07	71.48
304	0.00	404.83	29.04	100.01	71.48
304.2	0.00	404.65	29.40	99.96	71.48
304.4	0.00	404.05	29.44	99.93	71.49
304.6	0.00	403.20	29.68	99.90	71.50
304.8	0.00	403.16	30.08	99.89	71.51
305	0.00	402.90	29.84	99.81	71.50
305.2	0.00	402.44	29.92	99.83	71.50
305.4	0.00	402.54	29.96	99.78	71.50
305.6	0.00	402.90	29.80	99.73	71.49
305.8	0.00	402.88	29.92	99.67	71.48
306	0.00	403.40	30.16	99.74	71.49
306.2	0.00	403.68	29.80	99.66	71.49
306.4	0.00	403.95	29.60	99.64	71.49
306.6	0.00	404.13	29.52	99.59	71.49
306.8	0.00	403.82	29.12	99.57	71.47
307	0.00	402.78	28.57	99.45	71.46
307.2	0.00	403.26	28.93	99.60	71.46
307.4	0.00	402.34	29.08	99.56	71.47
307.6	0.00	401.98	28.93	99.54	71.47
307.8	0.00	401.33	28.89	99.50	71.49
308	0.00	402.16	29.04	99.48	71.49
308.2	0.00	401.63	28.89	99.25	71.49
308.4	0.00	402.66	28.69	99.21	71.49
308.6	0.00	403.18	28.88	99.15	71.49
308.8	0.00	404.41	28.85	99.09	71.48
309	0.00	405.55	29.24	99.07	71.48
309.2	0.00	405.57	28.89	99.03	71.48
309.4	0.00	404.91	28.69	99.01	71.49
309.6	0.00	403.80	28.61	98.98	71.49
309.8	0.00	403.48	28.49	98.95	71.49
310	0.00	401.51	28.41	98.92	71.50
310.2	0.00	401.45	28.81	98.90	71.50
310.4	0.00	401.11	29.16	98.82	71.50
310.6	0.00	401.63	29.08	98.77	71.50
310.8	0.00	402.12	28.93	98.74	71.51
311	0.00	403.02	28.65	98.68	71.51
311.2	0.00	403.32	28.29	98.60	71.51
311.4	0.00	404.15	27.93	98.62	71.51
311.6	0.00	404.35	28.13	98.68	71.51
311.8	0.00	403.30	28.49	98.63	71.51
312	0.00	402.68	28.45	98.57	71.51
312.2	0.00	402.14	28.57	98.54	71.49
312.4	0.00	401.96	28.77	98.48	71.49
312.6	0.00	401.63	28.53	98.45	71.50
312.8	0.00	402.16	28.45	98.42	71.50
313	0.00	402.64	28.77	98.38	71.49
313.2	0.00	403.16	29.08	98.38	71.50
313.4	0.00	403.44	29.20	98.38	71.54
313.6	0.00	404.15	29.28	98.26	71.54
313.8	0.00	404.25	29.40	98.16	71.53
314	0.00	404.31	29.56	98.20	71.53
314.2	0.00	403.78	29.48	98.20	71.52
314.4	0.00	402.86	29.76	98.19	71.50
314.6	0.00	402.24	29.16	98.17	71.49
314.8	0.00	401.83	29.48	98.12	71.49
315	0.00	402.00	29.84	98.10	71.48
315.2	0.00	402.74	30.16	98.08	71.48
315.4	0.00	404.31	30.24	98.06	71.47
315.6	0.00	404.57	31.24	98.05	71.45
315.8	0.00	405.41	31.36	98.14	71.45
316	0.00	405.23	31.20	98.04	71.45
316.2	0.00	405.07	31.24	98.01	71.45
316.4	0.00	404.35	31.32	97.95	71.45
316.6	0.00	405.27	31.52	97.93	71.46
316.8	0.00	404.63	31.32	97.90	71.47
317	0.00	404.43	31.32	97.93	71.47
317.2	0.00	404.15	31.16	97.89	71.47
317.4	0.00	403.46	31.28	97.86	71.46
317.6	0.00	402.22	31.04	97.81	71.46
317.8	0.00	401.69	31.28	97.77	71.46
318	0.00	402.06	31.36	97.74	71.46
318.2	0.00	401.98	31.52	97.67	71.46
318.4	0.00	402.82	31.16	97.64	71.47
318.6	0.00	403.12	31.20	97.58	71.47
318.8	0.00	404.39	30.92	97.53	71.47
319	0.00	404.33	31.12	97.44	71.47
319.2	0.00	404.37	31.08	97.41	71.47
319.4	0.00	403.91	31.36	97.35	71.47
319.6	0.00	402.84	31.36	97.32	71.47
319.8	0.00	402.10	31.28	97.26	71.47
320	0.00	401.59	30.80	97.20	71.48
320.2	0.00	401.35	30.48	97.15	71.48
320.4	0.00	401.43	29.28	97.07	71.48
320.6	0.00	402.42	29.08	97.00	71.48
320.8	0.00	402.90	29.20	96.94	71.49
321	0.00	404.15	29.32	96.93	71.49
321.2	0.00	405.05	29.56	96.90	71.49
321.4	0.00	405.39	30.48	96.91	71.49
321.6	0.00	406.02	30.60	96.90	71.49
321.8	0.00	405.57	30.12	96.90	71.49
322	0.00	404.51	29.88	96.88	71.49
322.2	0.00	404.55	29.64	96.89	71.49
322.4	0.00	403.91	29.48	96.85	71.49
322.6	0.00	403.20	29.56	96.83	71.52
322.8	0.00	403.30	29.76	96.79	71.52
323	0.00	403.22	29.96	96.81	71.52
323.2	0.00	402.54	30.08	96.71	71.52
323.4	0.00	402.66	30.00	96.64	71.52
323.6	0.00	401.94	29.72	96.57	71.49
323.8	0.00	402.36	29.68	96.49	71.49
324	0.00	402.84	29.12	96.36	71.49
324.2	0.00	403.36	29.04	96.48	71.49
324.4	0.00	403.74	29.08	96.45	71.48
324.6	0.00	405.39	29.44	96.42	71.48
324.8	0.00	405.07	29.76	96.41	71.48
325	0.00	405.23	30.36	96.42	71.48
325.2	0.00	405.75	30.28	96.25	71.48
325.4	0.00	405.27	30.28	96.21	71.48
325.6	0.00	404.03	30.08	96.27	71.48
325.8	0.00	403.82	29.80	96.25	71.48
326	0.00	403.60	29.72	96.22	71.48
326.2	0.00	402.46	29.84	96.22	71.47
326.4	0.00	402.70	29.96	96.24	71.47
326.6	0.00	403.30	30.08	96.11	71.47
326.8	0.00	403.10	30.16	96.19	71.47
327	0.00	403.16	30.20	96.11	71.47
327.2	0.00	403.54	30.16	96.02	71.48
327.4	0.00	403.95	30.04	95.97	71.48
327.6	0.00	403.16	29.68	95.90	71.48
327.8	0.00	403.46	29.56	95.74	71.48
328	0.00	403.95	29.40	95.70	71.48
328.2	0.00	403.97	29.32	95.50	71.48
328.4	0.00	403.48	29.56	95.41	71.48
328.6	0.00	404.29	29.84	95.41	71.48
328.8	0.00	404.75	30.20	95.42	71.48
329	0.00	404.71	30.44	95.40	71.52
329.2	0.00	404.61	30.92	95.56	71.52
329.4	0.00	404.89	30.64	95.57	71.53
329.6	0.00	404.65	30.48	95.54	71.52
329.8	0.00	404.03	30.20	95.50	71.52
330	0.00	403.00	30.12	95.48	71.48
330.2	0.00	403.40	29.76	95.46	71.48
330.4	0.00	402.92	30.16	95.41	71.48
330.6	0.00	402.82	30.44	95.37	71.48
330.8	0.00	402.86	30.60	95.36	71.48
331	0.00	403.58	30.56	95.32	71.47
331.2	0.00	403.70	30.32	95.26	71.47
331.4	0.00	404.39	30.08	95.21	71.44
331.6	0.00	404.65	30.24	95.19	71.45
331.8	0.00	404.87	30.28	95.13	71.45
332	0.00	404.97	30.32	95.09	71.44
332.2	0.00	404.03	30.64	95.07	71.44
332.4	0.00	403.30	30.68	95.03	71.47
332.6	0.00	403.00	30.36	94.97	71.47
332.8	0.00	402.76	30.16	94.94	71.48
333	0.00	402.88	30.16	94.92	71.47
333.2	0.00	403.38	30.16	94.91	71.47
333.4	0.00	404.73	30.28	94.90	71.46
333.6	0.00	405.75	30.36	94.88	71.58
333.8	0.00	406.48	30.44	94.84	71.71
334	0.00	406.44	30.36	94.85	71.83
334.2	0.00	406.56	29.96	94.79	71.96
334.4	0.00	406.02	29.80	94.77	72.09
334.6	0.00	405.07	29.56	94.74	72.08
334.8	0.00	404.75	29.56	94.73	72.07
335	0.00	404.09	29.56	94.68	72.05
335.2	0.00	403.52	30.00	94.66	72.03
335.4	0.00	403.34	29.88	94.60	72.02
335.6	0.00	404.55	29.88	94.57	72.00
335.8	0.00	404.63	29.92	94.49	72.00
336	0.00	405.33	29.96	94.49	72.00
336.2	0.00	405.77	30.20	94.45	72.00
336.4	0.00	405.19	30.44	94.42	72.00
336.6	0.00	404.77	30.68	94.41	72.00
336.8	0.00	404.09	30.72	94.42	71.99
337	0.00	403.40	30.64	94.33	71.88
337.2	0.00	403.18	30.40	94.31	71.77
337.4	0.00	403.34	30.40	94.32	71.66
337.6	0.00	403.52	30.48	94.29	71.55
337.8	0.00	404.07	30.48	94.27	71.44
338	0.00	404.67	30.20	94.26	71.43
338.2	0.00	405.03	30.24	94.26	71.43
338.4	0.00	405.82	29.88	94.22	71.43
338.6	0.00	404.77	29.68	94.20	71.43
338.8	0.00	403.50	29.72	94.15	71.44
339	0.00	403.02	29.96	94.11	71.44
339.2	0.00	402.58	29.80	94.02	71.44
339.4	0.00	401.77	30.12	93.98	71.43
339.6	0.00	401.69	30.20	93.91	71.43
339.8	0.00	402.84	30.16	93.91	71.43
340	0.00	403.04	30.32	93.89	71.41
340.2	0.00	403.04	30.00	93.89	71.41
340.4	0.00	403.89	29.84	93.96	71.42
340.6	0.00	404.73	30.00	93.94	71.42
340.8	0.00	404.81	30.04	93.91	71.41
341	0.00	405.15	30.12	93.87	71.43
341.2	0.00	405.13	30.52	93.86	71.43
341.4	0.00	404.59	30.68	93.70	71.43
341.6	0.00	404.11	30.64	93.67	71.42
341.8	0.00	403.50	30.64	93.65	71.43
342	0.00	403.16	30.68	93.63	71.43
342.2	0.00	403.22	30.84	93.58	71.44
342.4	0.00	403.20	30.28	93.59	71.44
342.6	0.00	403.30	30.24	93.53	71.44
342.8	0.00	403.50	30.40	93.47	71.44
343	0.00	404.03	30.20	93.44	71.43
343.2	0.00	404.45	30.12	93.44	71.42
343.4	0.00	404.79	30.80	93.35	71.42
343.6	0.00	404.77	30.92	93.33	71.42
343.8	0.00	405.13	30.76	93.29	71.42
344	0.00	404.01	30.92	93.20	71.43
344.2	0.00	404.03	31.16	93.21	71.42
344.4	0.00	403.24	31.16	93.23	71.43
344.6	0.00	403.22	30.60	93.20	71.43
344.8	0.00	402.94	30.56	93.05	71.43
345	0.00	403.30	30.56	93.06	71.42
345.2	0.00	403.30	30.40	92.97	71.43
345.4	0.00	403.44	30.44	92.95	71.42
345.6	0.00	403.32	30.92	92.94	71.42
345.8	0.00	403.38	31.95	93.07	71.42
346	0.00	403.72	31.80	92.98	71.42
346.2	0.00	403.56	31.84	92.99	71.41
346.4	0.00	403.40	31.60	92.94	71.42
346.6	0.00	403.50	31.64	92.96	71.42
346.8	0.00	403.95	30.32	92.95	71.42
347	0.00	403.06	30.60	93.03	71.42
347.2	0.00	402.72	30.60	92.98	71.42
347.4	0.00	403.72	30.84	92.92	71.42
347.6	0.00	403.28	30.76	92.84	71.42
347.8	0.00	402.72	31.04	92.77	71.40
348	0.00	403.38	30.80	92.69	71.40
348.2	0.00	404.09	30.80	92.59	71.40
348.4	0.00	404.01	30.96	92.58	71.40
348.6	0.00	404.61	31.12	92.57	71.40
348.8	0.00	404.81	31.40	92.57	71.42
349	0.00	404.59	31.48	92.55	71.41
349.2	0.00	403.83	31.36	92.59	71.41
349.4	0.00	403.82	30.92	92.57	71.41
349.6	0.00	402.80	30.92	92.54	71.41
349.8	0.00	402.66	30.80	92.49	71.42
350	0.00	402.70	31.08	92.45	71.41
350.2	0.00	403.46	31.48	92.42	71.41
350.4	0.00	403.14	31.72	92.41	71.41
350.6	0.00	404.45	31.64	92.40	71.41
350.8	0.00	404.81	31.56	92.39	71.41
351	0.00	405.45	31.20	92.35	71.41
351.2	0.00	405.39	30.88	92.30	71.43
351.4	0.00	405.39	30.68	92.28	71.42
351.6	0.00	405.09	31.12	92.24	71.42
351.8	0.00	404.65	31.28	92.22	71.42
352	0.00	404.25	31.80	92.18	71.42
352.2	0.00	403.50	31.84	92.17	71.40
352.4	0.00	401.13	31.95	92.09	71.40
352.6	0.00	400.43	31.48	92.05	71.40
352.8	0.00	400.07	31.20	92.03	71.40
353	0.00	398.96	30.84	91.94	71.43
353.2	0.00	399.40	30.72	91.94	71.42
353.4	0.00	401.86	30.92	91.97	71.41
353.6	0.00	403.10	31.04	91.96	71.40
353.8	0.00	404.15	32.11	91.93	71.40
354	0.00	405.11	32.07	91.70	71.38
354.2	0.00	405.41	32.03	91.66	71.39
354.4	0.00	405.03	31.91	91.66	71.39
354.6	0.00	404.03	31.88	91.60	71.40
354.8	0.00	403.32	31.12	91.57	71.43
355	0.00	403.08	31.76	91.83	71.43
355.2	0.00	402.60	32.03	91.76	71.43
355.4	0.00	402.70	32.11	91.67	71.42
355.6	0.00	403.22	32.15	91.66	71.42
355.8	0.00	404.23	32.11	91.61	71.41
356	0.00	404.39	32.63	91.57	71.41
356.2	0.00	404.31	32.63	91.55	71.42
356.4	0.00	404.37	32.91	91.55	71.41
356.6	0.00	404.39	33.07	91.52	71.41
356.8	0.00	402.48	33.07	91.51	71.40
357	0.00	401.94	31.88	91.48	71.40
357.2	0.00	401.90	31.72	91.49	71.39
357.4	0.00	401.61	31.44	91.50	71.40
357.6	0.00	400.89	31.32	91.49	71.40
357.8	0.00	401.98	31.36	91.44	71.39
358	0.00	402.70	31.76	91.45	71.41
358.2	0.00	402.94	31.40	91.41	71.40
358.4	0.00	403.50	31.56	91.31	71.40
358.6	0.00	404.37	31.48	91.25	71.41
358.8	0.00	404.43	31.48	91.25	71.41
359	0.00	404.55	31.28	91.19	71.40
359.2	0.00	404.43	31.76	91.12	71.39
359.4	0.00	404.35	32.19	91.13	71.39
359.6	0.00	403.74	32.47	91.11	71.39
359.8	0.00	403.76	32.55	91.08	71.38
360	0.00	403.76	32.59	91.05	71.38
360.2	0.00	404.33	32.39	91.03	71.39
360.4	0.00	404.11	31.44	90.98	71.40
360.6	0.00	404.81	31.28	90.90	71.40
360.8	0.00	404.77	31.32	90.85	71.40
361	0.00	404.79	31.52	90.82	71.40
361.2	0.00	403.84	31.68	90.79	71.40
361.4	0.00	403.66	32.15	90.79	71.41
361.6	0.00	402.96	31.92	90.75	71.41
361.8	0.00	402.98	31.84	90.77	71.41
362	0.00	401.90	31.40	90.64	71.44
362.2	0.00	402.70	31.68	90.66	71.42
362.4	0.00	402.68	31.99	90.61	71.42
362.6	0.00	402.78	32.23	90.59	71.41
362.8	0.00	403.10	31.99	90.53	71.42
363	0.00	404.63	32.07	90.58	71.39
363.2	0.00	403.89	31.92	90.50	71.40
363.4	0.00	404.41	31.60	90.47	71.40
363.6	0.00	404.35	31.95	90.46	71.40
363.8	0.00	403.97	32.15	90.50	71.40
364	0.00	403.26	32.23	90.47	71.40
364.2	0.00	403.08	32.15	90.44	71.41
364.4	0.00	402.16	31.91	90.38	71.41
364.6	0.00	402.10	31.32	90.34	71.41
364.8	0.00	402.46	31.32	90.22	71.41
365	0.00	402.66	31.28	90.20	71.41
365.2	0.00	403.54	31.28	90.19	71.41
365.4	0.00	404.25	31.36	90.17	71.41
365.6	0.00	404.67	31.44	90.14	71.41
365.8	0.00	404.63	32.07	90.12	71.41
366	0.00	404.75	32.15	90.03	71.41
366.2	0.00	403.72	32.07	89.99	71.41
366.4	0.00	402.80	32.03	89.97	71.41
366.6	0.00	401.55	32.11	89.95	71.42
366.8	0.00	400.99	31.36	89.91	71.42
367	0.00	401.05	31.36	89.93	71.42
367.2	0.00	401.73	31.20	89.90	71.42
367.4	0.00	402.26	31.32	89.90	71.42
367.6	0.00	403.93	31.36	89.85	71.41
367.8	0.00	405.43	31.20	89.84	71.40
368	0.00	405.65	31.28	89.82	71.40
368.2	0.00	405.88	31.56	89.76	71.40
368.4	0.00	405.94	31.60	89.68	71.40
368.6	0.00	404.69	31.44	89.63	71.40
368.8	0.00	403.18	31.60	89.59	71.40
369	0.00	402.56	31.56	89.56	71.40
369.2	0.00	401.75	31.36	89.54	71.40
369.4	0.00	401.86	31.24	89.54	71.40
369.6	0.00	402.62	31.28	89.54	71.40
369.8	0.00	403.12	31.40	89.52	71.40
370	0.00	403.62	31.48	89.49	71.40
370.2	0.00	404.43	31.52	89.48	71.40
370.4	0.00	404.75	31.60	89.44	71.40
370.6	0.00	404.67	31.64	89.41	71.40
370.8	0.00	404.53	31.60	89.39	71.40
371	0.00	403.44	31.40	89.28	71.43
371.2	0.00	404.31	31.52	89.30	71.41
371.4	0.00	403.64	31.40	89.27	71.41
371.6	0.00	403.54	31.60	89.22	71.41
371.8	0.00	403.36	31.72	89.17	71.41
372	0.00	404.15	31.80	89.22	71.38
372.2	0.00	402.82	31.76	89.20	71.40
372.4	0.00	402.86	31.80	89.18	71.40
372.6	0.00	403.50	31.68	89.13	71.40
372.8	0.00	403.85	31.60	89.12	71.40
373	0.00	404.11	31.64	89.06	71.40
373.2	0.00	404.17	31.56	88.97	71.40
373.4	0.00	404.55	31.52	88.90	71.41
373.6	0.00	404.01	31.52	88.92	71.39
373.8	0.00	404.09	31.00	88.87	71.39
374	0.00	403.58	30.92	88.83	71.39
374.2	0.00	403.42	31.00	88.83	71.39
374.4	0.00	403.34	31.24	88.85	71.38
374.6	0.00	402.92	31.16	88.79	71.40
374.8	0.00	402.70	31.36	88.76	71.39
375	0.00	402.62	31.56	88.76	71.40
375.2	0.00	403.26	31.52	88.74	71.40
375.4	0.00	403.68	31.40	88.70	71.40
375.6	0.00	404.85	31.32	88.65	71.40
375.8	0.00	405.03	31.36	88.61	71.40
376	0.00	405.73	31.24	88.53	71.40
376.2	0.00	405.21	31.24	88.45	71.40
376.4	0.00	404.59	31.12	88.36	71.40
376.6	0.00	403.36	30.96	88.36	71.40
376.8	0.00	402.70	31.00	88.33	71.41
377	0.00	402.72	30.96	88.30	71.40
377.2	0.00	403.16	31.00	88.27	71.40
377.4	0.00	403.56	31.16	88.26	71.40
377.6	0.00	404.15	31.28	88.20	71.39
377.8	0.00	404.17	31.24	88.17	71.39
378	0.00	404.33	31.00	88.16	71.39
378.2	0.00	403.95	30.80	88.16	71.39
378.4	0.00	403.87	30.72	88.15	71.39
378.6	0.00	403.85	30.88	88.13	71.40
378.8	0.00	403.89	31.04	88.09	71.41
379	0.00	403.60	30.68	88.09	71.41
379.2	0.00	404.01	30.80	88.06	71.41
379.4	0.00	404.29	30.72	88.02	71.41
379.6	0.00	404.09	30.52	87.98	71.41
379.8	0.00	404.87	30.44	87.93	71.39
380	0.00	404.31	30.88	87.82	71.42
380.2	0.00	404.35	31.00	87.78	71.41
380.4	0.00	403.83	31.12	87.73	71.41
380.6	0.00	403.60	31.20	87.71	71.41
380.8	0.00	402.66	31.32	87.68	71.40
381	0.00	403.06	29.60	87.68	71.38
381.2	0.00	402.70	29.52	87.66	71.39
381.4	0.00	403.10	29.48	87.66	71.39
381.6	0.00	403.50	29.48	87.62	71.39
381.8	0.00	404.43	29.40	87.62	71.43
382	0.00	404.37	30.76	87.61	71.43
382.2	0.00	404.37	30.80	87.56	71.43
382.4	0.00	404.43	30.68	87.53	71.43
382.6	0.00	404.23	30.60	87.52	71.43
382.8	0.00	403.89	30.64	87.50	71.40
383	0.00	403.89	31.12	87.50	71.40
383.2	0.00	403.78	30.96	87.53	71.40
383.4	0.00	403.62	31.12	87.56	71.40
383.6	0.00	403.84	31.28	87.48	71.40
383.8	0.00	403.62	31.12	87.42	71.40
384	0.00	403.97	30.84	87.37	71.40
384.2	0.00	404.45	31.00	87.30	71.40
384.4	0.00	404.95	30.88	87.19	71.40
384.6	0.00	405.23	30.92	87.20	71.40
384.8	0.00	405.71	31.24	87.18	71.39
385	0.00	405.29	31.60	87.11	71.39
385.2	0.00	404.23	31.44	87.10	71.39
385.4	0.00	403.70	31.52	87.08	71.39
385.6	0.00	403.08	31.56	87.07	71.40
385.8	0.00	402.70	31.36	87.06	71.40
386	0.00	402.82	31.36	87.05	71.40
386.2	0.00	404.15	31.40	87.02	71.39
386.4	0.00	404.11	31.36	86.98	71.39
386.6	0.00	404.67	31.40	86.93	71.39
386.8	0.00	405.37	31.44	86.91	71.39
387	0.00	405.82	31.28	86.92	71.39
387.2	0.00	405.75	31.16	86.89	71.39
387.4	0.00	405.55	31.12	86.88	71.39
387.6	0.00	405.37	31.04	86.85	71.39
387.8	0.00	404.29	31.08	86.80	71.39
388	0.00	403.97	31.52	86.68	71.39
388.2	0.00	403.40	31.80	86.63	71.39
388.4	0.00	403.16	31.80	86.58	71.39
388.6	0.00	402.72	31.76	86.54	71.39
388.8	0.00	402.88	31.80	86.53	71.39
389	0.00	402.10	31.32	86.54	71.41
389.2	0.00	402.38	31.32	86.54	71.40
389.4	0.00	403.08	31.40	86.52	71.40
389.6	0.00	403.30	31.72	86.52	71.39
389.8	0.00	403.97	31.84	86.46	71.39
390	0.00	404.57	32.15	86.44	71.36
390.2	0.00	405.09	32.31	86.46	71.37
390.4	0.00	404.97	32.51	86.41	71.37
390.6	0.00	405.17	32.27	86.38	71.37
390.8	0.00	405.21	32.11	86.38	71.36
391	0.00	405.59	32.03	86.37	71.37
391.2	0.00	404.93	31.95	86.37	71.37
391.4	0.00	404.63	33.31	86.40	71.37
391.6	0.00	404.51	33.43	86.33	71.37
391.8	0.00	403.91	33.75	86.28	71.37
392	0.00	403.24	34.15	86.28	71.37
392.2	0.00	403.06	34.23	86.22	71.37
392.4	0.00	403.12	32.87	86.17	71.38
392.6	0.00	403.14	32.47	86.19	71.38
392.8	0.00	403.50	32.43	86.13	71.39
393	0.00	403.68	32.31	86.08	71.39
393.2	0.00	404.07	32.35	86.05	71.39
393.4	0.00	403.16	32.43	86.02	71.37
393.6	0.00	403.32	32.95	86.01	71.37
393.8	0.00	402.66	32.87	86.04	71.37
394	0.00	402.68	32.71	86.01	71.37
394.2	0.00	402.46	32.71	85.99	71.37
394.4	0.00	403.28	32.55	85.99	71.37
394.6	0.00	402.90	32.59	85.93	71.37
394.8	0.00	402.64	32.87	85.92	71.38
395	0.00	402.76	32.91	85.90	71.38
395.2	0.00	402.64	32.91	85.89	71.38
395.4	0.00	403.48	32.99	85.84	71.37
