time (s)	cumulative shear displacment (cm)	total normal stress (kPa)	shear stress (kPa)	pore-water pressure (kPa)	specimen thickness (mm)
577	2346.64	101.60	-5.13	5.10	64.96
578	2346.64	100.63	-5.67	5.07	64.97
579	2346.64	100.67	-6.67	4.93	64.95
580	2346.64	100.13	-6.70	4.87	64.95
581	2346.64	100.47	-6.27	4.70	64.92
582	2346.64	99.63	-5.47	4.80	64.93
583	2346.64	98.97	-6.03	4.90	64.92
584	2346.64	99.47	-6.23	5.20	64.94
585	2346.64	99.33	-6.83	5.33	64.93
586	2346.64	100.30	-6.33	5.23	64.93
587	2346.64	98.97	-6.07	5.10	64.95
588	2346.64	99.73	-5.83	4.97	64.97
589	2346.64	99.37	-5.70	5.00	64.97
590	2346.64	100.33	-5.70	4.93	64.97
591	2346.64	100.10	-5.37	4.87	64.96
592	2346.64	101.23	-5.07	4.97	64.96
593	2346.64	101.57	-5.20	5.00	64.96
594	2346.64	101.13	-3.80	4.97	64.96
595	2346.64	101.77	-4.63	4.80	64.97
596	2346.64	101.93	-4.97	4.90	64.97
597	2346.64	102.17	-7.30	4.93	64.96
598	2346.64	100.47	-6.40	5.13	64.95
599	2346.64	99.23	-6.07	5.07	64.92
600	2346.64	99.43	-7.33	5.10	64.92
601	2346.64	100.90	-7.57	5.07	64.94
602	2346.64	100.87	-7.77	4.87	64.97
603	2346.64	101.07	-5.87	5.00	64.96
604	2346.64	99.67	-6.57	4.93	64.95
605	2346.64	101.10	-6.33	5.17	64.94
606	2346.64	101.93	-6.13	5.03	64.95
607	2346.64	102.17	-5.40	4.93	64.97
608	2346.64	101.57	-5.67	5.03	64.97
609	2346.64	100.30	-5.67	4.93	64.98
610	2346.64	100.67	-5.60	4.93	64.97
611	2346.64	100.30	-5.33	4.73	64.97
612	2346.64	101.50	-5.40	4.90	64.96
613	2346.64	100.53	-5.20	4.80	64.97
614	2346.64	100.80	-5.40	4.67	64.97
615	2346.64	99.97	-5.50	4.80	64.94
616	2346.64	101.23	-6.67	4.97	64.94
617	2346.64	101.57	-6.93	5.23	64.94
618	2346.64	101.23	-6.70	4.90	64.97
619	2346.64	99.20	-5.70	4.87	64.96
620	2346.64	98.70	-5.03	4.67	64.95
621	2346.64	98.90	-5.13	4.67	64.95
622	2346.64	100.43	-3.97	4.60	64.96
623	2346.64	100.20	-4.43	4.43	64.98
624	2346.64	99.83	-4.67	4.40	64.98
625	2346.64	99.90	-6.37	4.47	64.98
626	2346.64	100.67	-5.97	4.70	64.95
627	2346.64	100.63	-6.03	4.97	64.95
628	2346.64	100.33	-5.87	4.90	64.95
629	2346.64	100.30	-6.00	4.83	64.95
630	2346.64	101.20	-6.03	4.63	64.95
631	2346.64	101.43	-5.93	4.67	64.96
632	2346.64	102.87	-6.30	4.73	64.97
633	2346.64	102.03	-7.13	4.67	64.97
634	2346.64	101.87	-7.03	4.70	64.96
635	2346.64	100.57	-6.30	4.63	64.95
636	2346.64	100.53	-5.33	4.87	64.95
637	2346.64	100.87	-5.40	4.87	64.95
638	2346.64	101.20	-7.30	4.83	64.96
639	2346.64	100.97	-7.43	4.47	64.97
640	2346.64	100.43	-7.73	4.40	64.98
641	2346.64	100.43	-6.33	4.33	64.98
642	2346.64	100.93	-5.97	4.57	64.98
643	2346.64	100.73	-5.33	4.60	64.97
644	2346.64	99.83	-5.17	4.70	64.95
645	2346.64	99.90	-5.17	4.67	64.95
646	2346.64	100.53	-5.37	4.63	64.95
647	2346.64	100.10	-5.30	4.60	64.96
648	2346.64	100.70	-5.47	4.50	64.96
649	2346.64	100.37	-5.67	4.43	64.97
650	2346.64	100.77	-5.90	4.37	64.98
651	2346.64	100.57	-4.40	4.47	64.98
652	2346.64	100.60	-4.57	4.60	64.96
653	2346.64	100.30	-4.13	4.53	64.96
654	2346.64	100.30	-5.53	4.50	64.95
655	2346.64	100.07	-5.23	4.43	64.96
656	2346.64	100.87	-5.63	4.57	64.95
657	2346.64	101.30	-5.73	4.57	64.96
658	2346.64	101.53	-5.77	4.43	64.97
659	2346.64	101.23	-5.80	4.37	64.97
660	2346.64	99.93	-5.97	4.17	64.97
661	2346.64	99.90	-6.13	4.17	64.97
662	2346.64	99.77	-5.97	4.13	64.97
663	2346.64	100.43	-5.67	4.27	64.96
664	2346.64	99.40	-5.30	4.20	64.96
665	2346.64	99.70	-7.93	4.30	64.95
666	2346.64	100.00	-8.13	4.37	64.94
667	2346.64	101.80	-8.00	4.57	64.95
668	2346.64	102.17	-5.23	4.57	64.96
669	2346.64	102.33	-5.33	4.47	64.98
670	2346.64	101.97	-5.80	4.33	64.99
671	2346.64	101.60	-5.83	4.30	64.99
672	2346.64	100.50	-5.90	4.33	64.97
673	2346.64	101.53	-5.63	4.43	64.96
674	2346.64	101.77	-5.83	4.50	64.95
675	2346.64	101.57	-5.23	4.67	64.95
676	2346.64	100.73	-6.43	4.50	64.94
677	2346.64	101.00	-6.37	4.47	64.93
678	2346.64	101.83	-6.33	4.23	64.93
679	2346.64	101.00	-5.50	4.07	64.93
680	2346.64	100.23	-6.90	3.83	64.96
681	2346.64	99.97	-7.30	3.80	64.96
682	2346.64	100.53	-7.17	4.13	64.95
683	2346.64	101.30	-5.47	4.43	64.95
684	2346.64	101.70	-5.37	4.60	64.94
685	2346.64	101.77	-4.83	4.67	64.96
686	2346.64	100.60	-4.87	4.50	64.95
687	2346.64	100.53	-5.13	4.17	64.97
688	2346.64	100.87	-5.80	4.07	64.96
689	2346.64	101.13	-6.23	4.13	64.96
690	2346.64	100.33	-6.23	4.37	64.95
691	2346.64	100.17	-6.40	4.20	64.97
692	2346.64	100.30	-6.30	4.33	64.98
693	2346.64	100.50	-5.93	4.30	64.97
694	2346.64	99.53	-5.30	4.50	64.96
695	2346.64	99.23	-5.53	4.40	64.94
696	2346.64	99.47	-5.90	4.37	64.94
697	2346.64	100.30	-6.33	4.23	64.95
698	2346.64	99.97	-6.13	3.97	64.97
699	2346.64	98.80	-6.10	3.90	64.97
700	2346.64	97.77	-6.07	3.90	64.97
701	2346.64	98.27	-6.10	4.07	64.96
702	2346.64	99.57	-5.80	4.17	64.95
703	2346.64	99.90	-5.50	4.23	64.94
704	2346.64	100.37	-5.60	4.10	64.95
705	2346.64	100.37	-6.13	4.07	64.95
706	2346.64	100.17	-6.43	4.23	64.98
707	2346.64	99.80	-6.33	4.40	64.98
708	2346.64	100.27	-5.37	4.50	64.98
709	2346.64	101.47	-5.33	4.40	64.93
710	2346.64	102.07	-4.77	4.50	64.92
711	2346.64	101.43	-5.80	4.47	64.92
712	2346.64	101.40	-5.87	4.67	64.95
713	2346.64	101.63	-6.60	4.50	64.96
714	2346.64	102.10	-6.07	4.40	64.97
715	2346.64	101.67	-5.90	4.33	64.96
716	2346.64	100.87	-4.90	4.43	64.95
717	2346.64	100.10	-5.20	4.47	64.93
718	2346.64	100.03	-5.77	4.30	64.93
719	2346.64	100.23	-6.63	4.27	64.94
720	2346.64	101.07	-7.70	4.40	64.96
721	2346.64	102.17	-7.23	4.37	64.97
722	2346.64	101.77	-6.93	4.30	64.97
723	2346.64	101.23	-5.77	4.27	64.95
724	2346.64	100.00	-3.80	4.03	64.94
725	2346.64	100.20	-4.03	4.03	64.93
726	2346.64	100.17	-4.07	4.03	64.95
727	2346.64	100.53	-7.57	4.27	64.95
728	2346.64	100.77	-7.53	4.20	64.97
729	2346.64	100.20	-7.63	4.03	64.96
730	2346.64	99.93	-6.27	4.03	64.96
731	2346.64	100.43	-6.13	4.13	64.95
732	2346.64	101.07	-5.43	4.17	64.96
733	2346.64	101.70	-6.40	4.17	64.95
734	2346.64	101.03	-6.40	4.23	64.95
735	2346.64	102.07	-6.97	4.20	64.95
736	2346.64	100.93	-5.93	4.13	64.95
737	2346.64	101.37	-6.00	4.03	64.97
738	2346.64	100.93	-5.80	4.27	64.97
739	2346.64	101.60	-5.63	4.33	64.97
740	2346.64	101.80	-5.80	4.40	64.96
741	2346.64	100.90	-5.80	4.27	64.95
742	2346.64	100.73	-5.70	4.27	64.94
743	2346.64	100.70	-5.23	4.20	64.95
744	2346.64	101.97	-5.57	4.17	64.96
745	2346.64	102.03	-5.50	3.97	64.94
746	2346.64	102.40	-6.27	4.00	64.93
747	2346.64	101.47	-7.13	4.00	64.93
748	2346.64	101.43	-7.30	4.17	64.96
749	2346.64	101.17	-6.50	4.30	64.96
750	2346.64	101.37	-5.30	4.37	64.95
751	2346.64	101.53	-5.30	4.33	64.95
752	2346.64	101.10	-5.57	4.00	64.95
753	2346.64	101.20	-5.83	3.93	64.96
754	2346.64	100.87	-5.90	3.87	64.96
755	2346.64	101.40	-5.77	4.07	64.97
756	2346.64	101.53	-6.07	3.93	64.97
757	2346.64	101.47	-6.20	3.97	64.98
758	2346.64	100.97	-6.43	3.93	64.97
759	2346.64	100.30	-5.87	4.10	64.96
760	2346.64	99.80	-5.37	4.13	64.95
761	2346.64	99.20	-5.20	4.03	64.94
762	2346.64	99.47	-3.70	3.97	64.94
763	2346.64	100.57	-3.90	3.83	64.95
764	2346.64	100.70	-3.97	3.93	64.95
765	2346.64	101.00	-6.73	3.97	64.96
766	2346.64	102.07	-7.07	4.07	64.96
767	2346.64	102.33	-7.27	4.03	64.94
768	2346.64	101.40	-6.03	4.10	64.94
769	2346.64	99.47	-4.67	4.07	64.93
770	2346.64	99.47	-4.47	4.23	64.94
771	2346.64	99.40	-5.03	4.00	64.94
772	2346.64	99.77	-6.07	4.03	64.94
773	2346.64	100.00	-5.63	3.73	64.95
774	2346.64	101.57	-5.27	3.83	64.96
775	2346.64	101.40	-5.93	3.63	64.97
776	2346.64	101.17	-6.80	3.70	64.97
777	2346.64	100.87	-6.50	3.70	64.97
778	2346.64	100.87	-5.83	3.67	64.96
779	2346.64	100.87	-5.30	3.70	64.96
780	2346.64	99.83	-4.13	3.77	64.95
781	2346.64	101.20	-3.90	4.03	64.95
782	2346.64	101.17	-4.53	3.93	64.93
783	2346.64	102.17	-5.40	3.90	64.94
784	2346.64	100.97	-5.43	3.53	64.97
785	2346.64	100.77	-5.37	3.57	64.98
786	2346.64	100.77	-6.20	3.47	64.99
787	2346.64	100.50	-6.60	3.33	64.99
788	2346.64	100.57	-6.40	3.37	64.99
789	2346.64	100.50	-5.87	3.30	64.99
790	2346.64	101.07	-4.10	3.77	64.96
791	2346.64	101.53	-3.93	3.90	64.95
792	2346.64	100.60	-4.03	4.17	64.94
793	2346.64	99.97	-5.53	4.13	64.94
794	2346.64	99.53	-5.63	3.93	64.95
795	2346.64	99.47	-6.13	3.77	64.96
796	2346.64	99.47	-6.33	3.60	64.98
797	2346.64	99.97	-5.87	3.53	64.99
798	2346.64	100.20	-5.77	3.47	64.98
799	2346.64	101.00	-4.80	3.63	64.96
800	2346.64	101.00	-5.00	3.87	64.95
801	2346.64	102.93	-4.57	4.13	64.94
802	2346.64	102.57	-5.43	4.00	64.94
803	2346.64	102.83	-5.60	3.87	64.94
804	2346.64	101.03	-5.80	3.53	64.95
805	2346.64	101.67	-6.10	3.53	64.95
806	2346.64	99.97	-6.20	3.47	64.96
807	2346.64	100.17	-5.90	3.47	64.95
808	2346.64	99.60	-5.70	3.47	64.96
809	2346.64	101.13	-5.13	3.43	64.95
810	2346.64	101.63	-3.67	3.60	64.94
811	2346.64	100.90	-2.77	3.53	64.95
812	2346.64	100.73	-3.30	3.77	64.96
813	2346.64	100.77	-4.93	3.63	64.97
814	2346.64	101.27	-6.00	3.57	64.99
815	2346.64	101.13	-6.70	3.37	64.98
816	2346.64	100.63	-6.50	3.50	65.00
817	2346.64	101.77	-6.43	3.67	64.98
818	2346.64	101.83	-5.37	3.70	64.97
819	2346.64	102.43	-5.37	3.47	64.95
820	2346.64	101.40	-4.30	3.37	64.95
821	2346.64	101.77	-4.63	3.07	64.95
822	2346.64	101.20	-6.23	3.13	64.96
823	2346.64	100.93	-7.03	3.17	64.96
824	2346.64	100.63	-6.67	3.37	64.95
825	2346.64	101.17	-5.30	3.70	64.92
826	2346.64	101.80	-5.63	3.77	64.92
827	2346.64	101.80	-5.93	3.83	64.93
828	2346.64	100.60	-5.80	3.37	64.96
829	2346.64	99.90	-5.43	3.43	64.96
830	2346.64	99.30	-5.27	3.23	64.96
831	2346.64	99.87	-4.00	3.37	64.96
832	2346.64	100.67	-4.37	3.23	64.96
833	2346.64	99.90	-4.77	3.33	64.97
834	2346.64	99.57	-5.07	3.33	64.96
835	2346.64	98.90	-4.63	3.53	64.99
836	2346.64	99.57	-5.07	3.50	64.98
837	2346.64	99.50	-6.33	3.43	64.98
838	2346.64	100.57	-6.70	3.30	64.94
839	2346.64	101.13	-6.43	3.33	64.95
840	2346.64	102.10	-6.20	3.50	64.94
841	2346.64	101.37	-5.90	3.43	64.95
842	2346.64	100.73	-5.00	3.37	64.94
843	2346.64	100.83	-5.37	3.23	64.95
844	2346.64	99.77	-5.70	3.27	64.97
845	2346.64	100.53	-6.03	3.40	64.97
846	2346.64	100.43	-5.57	3.63	64.96
847	2346.64	101.73	-4.73	3.57	64.94
848	2346.64	100.93	-5.17	3.67	64.96
849	2346.64	100.23	-5.43	3.57	64.97
850	2346.64	99.60	-6.17	3.60	64.98
851	2346.64	100.57	-6.13	3.63	64.96
852	2346.64	100.60	-6.13	3.63	64.95
853	2346.64	101.10	-6.53	3.70	64.94
854	2346.64	100.40	-8.67	3.60	64.94
855	2346.64	100.70	-8.40	3.43	64.95
856	2346.64	99.80	-7.47	3.20	64.96
857	2346.64	99.30	-3.90	3.10	64.96
858	2346.64	98.83	-4.30	3.20	64.95
859	2346.64	99.87	-4.27	3.40	64.95
860	2346.64	100.53	-4.73	3.50	64.94
861	2346.64	101.17	-4.57	3.23	64.94
862	2346.64	100.57	-6.97	3.13	64.95
863	2346.64	100.80	-7.67	3.07	64.96
864	2346.64	99.93	-7.83	3.30	64.96
865	2346.64	100.10	-5.77	3.43	64.95
866	2346.64	100.50	-5.80	3.50	64.92
867	2346.64	100.83	-5.60	3.40	64.92
868	2346.64	101.80	-6.13	3.03	64.93
869	2346.64	101.53	-6.87	3.00	64.96
870	2346.64	100.90	-6.60	3.03	64.96
871	2346.64	101.07	-6.07	3.50	64.95
872	2346.64	101.10	-5.33	3.53	64.94
873	2346.64	102.10	-5.63	3.33	64.90
874	2346.64	101.63	-6.07	3.03	64.91
875	2346.64	101.97	-6.37	3.13	64.93
876	2346.64	102.30	-7.00	3.40	64.97
877	2346.64	101.97	-6.50	3.73	64.96
878	2346.64	100.90	-6.13	3.67	64.94
879	2346.64	100.77	-5.33	3.67	64.95
880	2346.64	99.50	-5.50	3.47	64.96
881	2346.64	99.20	-6.57	3.27	64.97
882	2346.64	99.67	-6.90	3.17	64.96
883	2346.64	100.40	-6.70	3.10	64.95
884	2346.64	101.50	-5.70	3.03	64.93
885	2346.64	101.67	-5.23	3.07	64.94
886	2346.64	101.57	-5.47	3.07	64.95
887	2346.64	100.23	-5.53	3.17	64.96
888	2346.64	99.53	-5.70	3.17	64.96
889	2346.64	99.87	-4.00	3.20	64.95
890	2346.64	100.43	-3.83	3.27	64.93
891	2346.64	99.87	-3.80	3.27	64.93
892	2346.64	99.77	-5.50	3.17	64.94
893	2346.64	99.90	-5.50	3.20	64.96
894	2346.64	100.50	-5.33	3.17	64.97
895	2346.64	100.70	-5.17	3.20	64.96
896	2346.64	100.80	-4.87	3.23	64.95
897	2346.64	99.93	-4.57	3.27	64.94
898	2346.64	100.20	-5.00	3.30	64.95
899	2346.64	100.03	-6.67	3.07	64.96
900	2346.64	101.07	-7.40	2.97	64.96
901	2346.64	100.73	-6.80	2.83	64.96
902	2346.64	100.70	-5.27	3.00	64.95
903	2346.64	100.23	-4.77	3.10	64.94
904	2346.64	100.33	-5.33	3.23	64.94
905	2346.64	100.37	-5.63	3.13	64.96
906	2346.64	100.10	-6.07	3.03	64.97
907	2346.64	99.93	-4.93	2.90	64.98
908	2346.64	99.23	-5.00	2.90	64.97
909	2346.64	99.47	-4.70	3.07	64.96
910	2346.64	99.30	-5.57	3.37	64.93
911	2346.64	100.33	-5.77	3.33	64.92
912	2346.64	100.67	-6.00	3.17	64.93
913	2346.64	101.00	-6.10	3.07	64.98
914	2346.64	101.97	-5.90	3.07	64.98
915	2346.64	102.07	-5.93	3.33	64.97
916	2346.64	100.67	-5.63	3.13	64.95
917	2346.64	99.13	-5.57	3.17	64.94
918	2346.64	98.90	-5.77	3.00	64.94
919	2346.64	100.17	-6.33	2.93	64.95
920	2346.64	100.73	-6.70	2.87	64.96
921	2346.64	101.13	-6.23	2.80	64.97
922	2346.64	101.43	-5.70	2.87	64.96
923	2346.64	101.40	-4.97	2.90	64.95
924	2346.64	101.63	-5.13	3.10	64.93
925	2346.64	101.13	-6.27	3.13	64.94
926	2346.64	101.27	-6.73	3.13	64.95
927	2346.64	100.53	-6.43	3.07	64.96
928	2346.64	101.33	-5.00	3.13	64.95
929	2346.64	102.03	-4.83	3.17	64.94
930	2346.64	101.97	-5.30	3.00	64.94
931	2346.64	101.60	-5.97	2.83	64.94
932	2346.64	101.00	-6.20	2.80	64.95
933	2346.64	101.33	-5.90	2.57	64.97
934	2346.64	101.10	-5.60	2.67	64.99
935	2346.64	100.80	-5.20	2.70	64.98
936	2346.64	100.10	-5.20	2.83	64.95
937	2346.64	101.07	-5.20	2.73	64.94
938	2346.64	101.63	-6.13	2.67	64.95
939	2346.64	102.13	-5.77	2.73	64.96
940	2346.64	101.43	-5.83	2.80	64.96
941	2346.64	100.77	-4.80	2.83	64.95
942	2346.64	101.57	-5.10	2.90	64.94
943	2346.64	101.33	-3.20	2.90	64.94
944	2346.64	101.03	-2.80	2.83	64.95
945	2346.64	101.57	-2.37	2.83	64.96
946	2346.64	101.37	-5.43	2.73	64.97
947	2346.64	101.57	-5.83	2.80	64.97
948	2346.64	100.90	-6.37	2.87	64.93
949	2346.64	101.20	-5.03	2.93	64.91
950	2346.64	100.90	-5.47	2.77	64.90
951	2346.64	99.70	-6.03	2.60	64.94
952	2346.64	100.67	-6.37	2.63	64.95
953	2346.64	100.50	-7.23	2.57	64.96
954	2346.64	100.23	-6.40	2.63	64.94
955	2346.64	98.40	-6.27	2.73	64.94
956	2346.64	98.80	-5.20	2.87	64.94
957	2346.64	99.87	-5.67	2.80	64.96
958	2346.64	101.07	-5.23	2.70	64.96
959	2346.64	102.57	-7.63	2.83	64.96
960	2346.64	102.03	-7.27	2.90	64.95
961	2346.64	102.90	-7.47	3.00	64.94
962	2346.64	101.03	-5.43	2.83	64.95
963	2346.64	101.40	-6.13	2.73	64.95
964	2346.64	99.80	-6.93	2.53	64.96
965	2346.64	100.97	-6.70	2.23	64.98
966	2346.64	101.20	-6.07	2.27	64.95
967	2346.64	102.17	-5.17	2.50	64.93
968	2346.64	101.87	-5.10	2.93	64.90
969	2346.64	101.53	-5.27	2.97	64.94
970	2346.64	100.70	-5.60	2.80	64.96
971	2346.64	100.07	-5.93	2.70	64.96
972	2346.64	100.60	-6.00	2.47	64.96
973	2346.64	101.30	-5.83	2.60	64.95
974	2346.64	101.70	-5.40	3.00	64.94
975	2346.64	101.30	-4.17	3.10	64.94
976	2346.64	100.77	-4.63	2.97	64.95
977	2346.64	101.80	-4.90	2.53	64.96
978	2346.64	102.37	-5.20	2.63	64.96
979	2346.64	102.67	-4.87	2.60	64.97
980	2346.64	101.90	-4.67	2.80	64.95
981	2346.64	100.37	-5.33	2.60	64.94
982	2346.64	100.60	-6.00	2.67	64.93
983	2346.64	100.70	-6.27	2.67	64.95
984	2346.64	100.97	-6.93	3.00	64.97
985	2346.64	99.90	-9.07	3.03	64.98
986	2346.64	100.13	-8.73	3.10	64.97
987	2346.64	100.33	-7.17	3.03	64.95
988	2346.64	100.47	-4.00	3.03	64.94
989	2346.64	99.57	-4.70	2.97	64.95
990	2346.64	99.67	-6.10	2.97	64.96
991	2346.64	99.77	-6.73	2.93	64.97
992	2346.64	99.47	-6.30	2.80	64.96
993	2346.64	99.13	-5.70	2.90	64.95
994	2346.64	99.93	-5.47	3.03	64.94
995	2346.64	100.30	-5.33	3.07	64.96
996	2346.64	101.20	-6.47	2.83	64.96
997	2346.64	101.17	-6.60	2.43	64.97
998	2346.64	100.70	-6.63	2.60	64.97
999	2346.64	100.60	-5.67	2.70	64.97
1000	2346.64	99.57	-5.73	2.90	64.96
1001	2346.64	100.67	-5.90	2.60	64.96
1002	2346.64	100.07	-5.97	2.50	64.97
1003	2346.64	100.93	-6.03	2.53	64.97
1004	2346.64	100.60	-5.73	2.53	64.96
1005	2346.64	100.43	-5.57	2.50	64.95
1006	2346.64	99.53	-5.23	2.43	64.94
1007	2346.64	99.47	-5.37	2.47	64.95
1008	2346.64	99.03	-5.83	2.30	64.96
1009	2346.64	100.27	-6.00	2.60	65.00
1010	2346.64	100.13	-5.97	2.50	64.99
1011	2346.64	101.20	-5.17	2.83	64.98
1012	2346.64	100.20	-4.80	2.37	64.91
1013	2346.64	99.87	-4.87	2.63	64.93
1014	2346.64	100.50	-5.07	2.57	64.94
1015	2346.64	100.80	-3.60	2.73	64.97
1016	2346.64	100.50	-3.50	2.73	64.97
1017	2346.64	100.07	-3.83	3.00	64.96
1018	2346.64	99.10	-5.27	3.00	64.95
1019	2346.64	100.10	-5.03	2.73	64.93
1020	2346.64	99.13	-5.43	2.43	64.93
1021	2346.64	100.50	-5.83	2.40	64.94
1022	2346.64	100.60	-6.33	2.23	64.98
1023	2346.64	101.47	-6.13	2.20	64.98
1024	2346.64	101.20	-6.00	2.27	64.98
1025	2346.64	100.73	-5.53	2.73	64.94
1026	2346.64	99.57	-5.40	2.80	64.93
1027	2346.64	97.80	-5.80	2.77	64.94
1028	2346.64	97.87	-5.57	2.53	64.95
1029	2346.64	98.67	-6.03	2.50	64.95
1030	2346.64	100.17	-5.80	2.53	64.95
1031	2346.64	99.33	-6.57	2.53	64.95
1032	2346.64	98.83	-5.77	2.60	64.94
1033	2346.64	99.87	-3.00	2.63	64.94
1034	2346.64	100.43	-2.67	2.60	64.94
1035	2346.64	100.60	-3.00	2.50	64.94
1036	2346.64	100.20	-5.87	2.83	64.96
1037	2346.64	100.80	-6.00	2.80	64.97
1038	2346.64	102.33	-5.97	2.83	64.97
1039	2346.64	102.40	-5.83	2.47	64.96
1040	2346.64	102.03	-5.57	2.57	64.95
1041	2346.64	100.93	-5.33	2.27	64.93
1042	2346.64	101.23	-4.30	2.30	64.93
1043	2346.64	102.53	-4.13	2.27	64.93
1044	2346.64	102.40	-4.37	2.53	64.95
1045	2346.64	102.70	-5.53	2.57	64.96
1046	2346.64	102.43	-5.77	2.53	64.96
1047	2346.64	101.93	-5.80	2.53	64.94
1048	2346.64	100.67	-5.60	2.70	64.95
1049	2346.64	100.43	-5.77	2.90	64.94
1050	2346.64	100.93	-7.07	2.80	64.96
1051	2346.64	100.20	-9.47	2.67	64.94
1052	2346.64	100.90	-9.53	2.53	64.94
1053	2346.64	101.60	-8.50	2.60	64.95
1054	2346.64	101.93	-6.50	2.50	64.97
1055	2346.64	100.13	-5.30	2.53	64.97
1056	2346.64	98.77	-5.13	2.63	64.96
1057	2346.64	99.20	-4.57	2.63	64.94
1058	2346.64	99.07	-5.43	2.70	64.93
1059	2346.64	100.37	-6.17	2.57	64.93
1060	2346.64	100.43	-6.63	2.60	64.95
1061	2346.64	100.07	-7.00	2.47	64.96
1062	2346.64	98.70	-6.43	2.43	64.96
1063	2346.64	98.43	-6.20	2.33	64.95
1064	2346.64	98.93	-5.90	2.37	64.94
1065	2346.64	99.67	-3.60	2.33	64.94
1066	2346.64	100.23	-1.63	2.17	64.95
1067	2346.64	99.80	-3.67	2.10	64.96
1068	2346.64	99.17	-5.87	2.23	64.96
1069	2346.64	97.93	-7.73	2.43	64.96
1070	2346.64	99.43	-4.23	2.57	64.95
1071	2346.64	99.17	-4.87	2.47	64.94
1072	2346.64	99.90	-7.17	2.53	64.94
1073	2346.64	99.20	-8.53	2.30	64.95
1074	2346.64	100.83	-8.30	2.33	64.95
1075	2346.64	100.97	-6.03	2.27	64.95
1076	2346.64	101.10	-5.93	2.37	64.94
1077	2346.64	100.40	-5.13	2.33	64.93
1078	2346.64	100.50	-5.27	2.00	64.94
1079	2346.64	100.50	-5.63	2.00	64.94
1080	2346.64	100.40	-5.87	2.03	64.95
1081	2346.64	100.00	-5.83	2.33	64.95
1082	2346.64	100.67	-5.87	2.40	64.95
1083	2346.64	100.40	-5.60	2.43	64.94
1084	2346.64	102.27	-5.20	2.47	64.94
1085	2346.64	101.77	-4.93	2.57	64.94
1086	2346.64	103.00	-5.40	2.53	64.95
1087	2346.64	102.13	-5.67	2.40	64.96
1088	2346.64	102.53	-5.90	2.23	64.97
1089	2346.64	102.03	-5.77	2.23	64.96
1090	2346.64	101.97	-5.80	2.43	64.95
1091	2346.64	101.13	-5.60	2.50	64.94
1092	2346.64	100.53	-5.60	2.43	64.94
1093	2346.64	100.30	-5.53	2.13	64.98
1094	2346.64	101.43	-5.73	2.10	64.99
1095	2346.64	102.13	-6.17	2.10	65.00
1096	2346.64	100.37	-6.37	2.20	64.96
1097	2346.64	99.80	-5.97	2.10	64.96
1098	2346.64	99.63	-5.37	2.13	64.94
1099	2346.64	100.80	-5.33	2.10	64.92
1100	2346.64	100.50	-6.00	2.10	64.92
1101	2346.64	100.80	-6.37	2.03	64.93
1102	2346.64	100.40	-6.53	1.93	64.96
1103	2346.64	100.53	-5.10	1.77	64.98
1104	2346.64	100.03	-4.97	1.77	64.98
1105	2346.64	100.73	-4.63	1.93	64.96
1106	2346.64	100.30	-5.70	2.27	64.94
1107	2346.64	99.63	-5.57	2.30	64.94
1108	2346.64	99.70	-5.63	2.37	64.94
1109	2346.64	100.27	-4.63	2.13	64.95
1110	2346.64	101.30	-4.20	1.93	64.95
1111	2346.64	101.07	-4.37	1.87	64.95
1112	2346.64	101.67	-5.43	2.00	64.95
1113	2346.64	100.93	-5.80	2.13	64.94
1114	2346.64	101.30	-5.37	2.20	64.94
1115	2346.64	100.63	-5.10	2.10	64.93
1116	2346.64	101.13	-5.07	2.20	64.94
1117	2346.64	101.20	-5.47	2.13	64.94
1118	2346.64	99.93	-4.60	2.17	64.95
1119	2346.64	99.77	-4.90	2.40	64.93
1120	2346.64	99.57	-5.67	2.40	64.92
1121	2346.64	100.97	-6.90	2.70	64.91
1122	2346.64	101.03	-6.63	2.50	64.93
1123	2346.64	100.90	-5.50	2.50	64.94
1124	2346.64	101.20	-5.67	2.27	64.94
1125	2346.64	101.07	-5.93	2.13	64.95
1126	2346.64	101.13	-6.53	2.20	64.95
1127	2346.64	100.23	-6.57	2.27	64.96
1128	2346.64	99.87	-7.67	2.27	64.95
1129	2346.64	98.77	-7.10	2.23	64.94
1130	2346.64	99.30	-6.70	2.27	64.93
1131	2346.64	100.77	-5.60	2.10	64.94
1132	2346.64	101.80	-5.80	2.07	64.95
1133	2346.64	101.27	-6.27	1.93	64.96
1134	2346.64	100.17	-5.93	2.23	64.96
1135	2346.64	100.80	-5.83	2.33	64.95
1136	2346.64	101.13	-5.13	2.30	64.94
1137	2346.64	101.17	-5.27	2.50	64.93
1138	2346.64	99.53	-5.43	2.37	64.93
1139	2346.64	100.17	-4.97	2.37	64.94
1140	2346.64	100.30	-4.83	2.07	64.95
1141	2346.64	101.00	-5.30	1.93	64.96
1142	2346.64	101.53	-5.93	1.97	64.96
1143	2346.64	101.30	-6.00	1.97	64.95
1144	2346.64	101.33	-5.57	2.23	64.94
1145	2346.64	100.43	-5.60	2.37	64.94
1146	2346.64	100.43	-5.70	2.53	64.94
1147	2346.64	100.53	-5.70	2.27	64.95
1148	2346.64	100.30	-6.00	1.93	64.96
1149	2346.64	100.97	-5.80	1.90	64.96
1150	2346.64	100.67	-5.57	1.97	64.95
