time (s)	cumulative shear displacment (cm)	total normal stress (kPa)	shear stress (kPa)	pore-water pressure (kPa)	specimen thickness (mm)
625	951.82	99.50	5.20	22.13	66.70
626	951.82	99.13	4.47	21.97	66.70
627	951.82	99.37	3.33	22.03	66.70
628	951.82	100.30	3.43	22.10	66.66
629	951.82	101.50	4.30	22.23	66.65
630	951.82	101.47	4.40	21.97	66.66
631	951.82	100.97	4.70	21.87	66.66
632	951.82	100.93	3.37	21.77	66.67
633	951.82	100.87	3.10	21.97	66.67
634	951.82	101.53	2.87	21.83	66.67
635	951.82	100.27	3.77	21.83	66.67
636	951.82	100.27	3.37	21.87	66.66
637	951.82	99.40	3.80	21.97	66.65
638	951.82	99.60	4.73	22.00	66.65
639	951.82	99.47	5.40	21.93	66.65
640	951.82	99.93	4.90	21.87	66.66
641	951.82	99.87	2.00	21.77	66.66
642	951.82	100.23	1.93	21.80	66.67
643	951.82	100.50	3.23	21.83	66.67
644	951.82	99.83	5.53	21.83	66.66
645	951.82	99.80	5.87	21.77	66.64
646	951.82	99.57	5.00	21.77	66.64
647	951.82	100.97	4.50	21.73	66.64
648	951.82	100.63	4.23	21.73	66.65
649	951.82	101.07	3.93	21.73	66.66
650	951.82	101.53	4.20	21.67	66.67
651	951.82	101.93	4.37	21.60	66.67
652	951.82	101.80	4.60	21.40	66.69
653	951.82	99.80	4.70	21.47	66.68
654	951.82	99.53	4.80	21.50	66.71
655	951.82	99.83	4.63	21.50	66.67
656	951.82	101.80	4.10	21.43	66.67
657	951.82	102.07	3.57	21.50	66.66
658	951.82	101.13	1.37	21.60	66.67
659	951.82	100.10	1.70	21.50	66.68
660	951.82	99.67	1.37	21.40	66.67
661	951.82	99.70	3.80	21.47	66.66
662	951.82	99.63	4.20	21.67	66.63
663	951.82	99.67	4.73	21.50	66.63
664	951.82	100.77	4.50	21.33	66.64
665	951.82	100.70	4.13	21.17	66.67
666	951.82	100.97	4.20	21.20	66.68
667	951.82	100.60	4.27	21.13	66.67
668	951.82	100.63	4.30	21.03	66.66
669	951.82	100.53	4.30	21.13	66.64
670	951.82	100.37	4.70	21.23	66.64
671	951.82	100.67	4.53	21.40	66.64
672	951.82	100.70	4.53	21.33	66.66
673	951.82	101.10	3.73	21.30	66.66
674	951.82	101.20	3.73	21.13	66.67
675	951.82	100.93	3.77	21.10	66.65
676	951.82	100.37	4.40	21.17	66.64
677	951.82	100.40	4.80	21.57	66.64
678	951.82	100.67	4.90	21.50	66.64
679	951.82	100.43	4.47	21.57	66.68
680	951.82	99.73	4.03	21.10	66.69
681	951.82	99.50	3.77	21.10	66.68
682	951.82	99.77	3.50	21.00	66.65
683	951.82	99.80	3.93	21.13	66.64
684	951.82	99.57	4.07	21.13	66.64
685	951.82	100.97	4.20	21.03	66.65
686	951.82	102.37	3.97	20.83	66.66
687	951.82	102.60	3.90	20.77	66.66
688	951.82	101.57	4.23	20.77	66.65
689	951.82	100.63	4.57	20.90	66.63
690	951.82	100.70	4.57	20.90	66.63
691	951.82	100.33	4.77	20.77	66.64
692	951.82	100.33	4.27	20.67	66.65
693	951.82	100.77	4.20	20.83	66.65
694	951.82	100.73	4.03	21.00	66.65
695	951.82	100.67	4.27	21.10	66.63
696	951.82	100.27	4.67	21.10	66.63
697	951.82	100.77	4.57	21.03	66.63
698	951.82	100.70	4.70	20.93	66.65
699	951.82	100.47	4.87	20.73	66.65
700	951.82	99.77	3.70	20.90	66.64
701	951.82	99.87	3.63	20.93	66.63
702	951.82	99.37	3.10	21.03	66.63
703	951.82	99.70	4.43	20.80	66.66
704	951.82	99.77	4.57	20.67	66.67
705	951.82	101.40	5.50	20.57	66.68
706	951.82	101.43	5.37	20.67	66.65
707	951.82	101.03	5.30	20.77	66.64
708	951.82	100.10	4.60	20.63	66.64
709	951.82	99.63	4.27	20.50	66.65
710	951.82	100.30	4.00	20.43	66.65
711	951.82	100.17	4.57	20.47	66.65
712	951.82	100.63	5.27	20.47	66.64
713	951.82	100.40	5.33	20.40	66.64
714	951.82	101.63	4.40	20.40	66.64
715	951.82	101.83	3.83	20.30	66.65
716	951.82	101.43	4.03	20.47	66.65
717	951.82	100.37	2.70	20.53	66.64
718	951.82	99.73	3.20	20.57	66.64
719	951.82	100.27	3.07	20.37	66.64
720	951.82	100.07	4.20	20.27	66.65
721	951.82	100.27	3.40	20.33	66.65
722	951.82	100.30	3.47	20.40	66.63
723	951.82	100.83	4.07	20.47	66.63
724	951.82	101.10	5.50	20.40	66.63
725	951.82	100.67	5.47	20.37	66.65
726	951.82	99.80	5.23	20.30	66.65
727	951.82	99.60	4.53	20.37	66.65
728	951.82	98.77	4.63	20.33	66.64
729	951.82	100.30	4.67	20.27	66.63
730	951.82	100.63	4.30	20.13	66.64
731	951.82	101.03	4.07	20.00	66.65
732	951.82	99.83	4.07	20.00	66.68
733	951.82	100.20	4.27	20.03	66.67
734	951.82	101.40	4.43	20.00	66.65
735	951.82	101.73	4.37	20.13	66.65
736	951.82	101.17	4.17	19.97	66.66
737	951.82	100.70	3.67	20.07	66.68
738	951.82	100.70	5.73	19.90	66.65
739	951.82	99.93	6.23	20.07	66.64
740	951.82	99.60	5.70	20.10	66.63
741	951.82	99.40	4.00	20.13	66.63
742	951.82	100.30	3.67	20.00	66.64
743	951.82	100.83	4.53	19.97	66.64
744	951.82	101.17	3.83	19.90	66.63
745	951.82	101.43	4.00	19.97	66.64
746	951.82	100.13	4.23	19.93	66.64
747	951.82	99.43	4.67	19.90	66.65
748	951.82	98.83	3.90	19.83	66.64
749	951.82	99.97	3.73	19.83	66.65
750	951.82	100.97	3.90	19.80	66.65
751	951.82	101.30	4.50	19.87	66.64
752	951.82	101.27	4.60	19.90	66.63
753	951.82	100.30	4.77	19.87	66.63
754	951.82	100.07	4.90	19.70	66.64
755	951.82	100.07	4.80	19.60	66.65
756	951.82	101.37	4.70	19.63	66.65
757	951.82	102.00	4.47	19.67	66.64
758	951.82	101.93	4.97	19.70	66.62
759	951.82	101.67	5.73	19.73	66.61
760	951.82	101.17	5.80	19.70	66.62
761	951.82	100.83	5.30	19.70	66.64
762	951.82	100.23	4.23	19.57	66.64
763	951.82	100.17	4.30	19.70	66.63
764	951.82	101.20	4.67	19.73	66.62
765	951.82	101.33	5.00	19.73	66.64
766	951.82	101.93	5.17	19.57	66.65
767	951.82	101.20	4.80	19.40	66.65
768	951.82	101.10	4.43	19.40	66.64
769	951.82	101.03	4.03	19.43	66.64
770	951.82	101.23	4.23	19.50	66.64
771	951.82	100.23	4.60	19.60	66.59
772	951.82	99.87	4.83	19.50	66.56
773	951.82	99.53	3.37	19.37	66.56
774	951.82	100.73	3.03	19.23	66.61
775	951.82	100.53	2.77	19.23	66.61
776	951.82	101.63	3.97	19.30	66.61
777	951.82	101.27	4.30	19.30	66.60
778	951.82	101.53	4.60	19.40	66.62
779	951.82	100.33	4.73	19.53	66.62
780	951.82	100.47	4.73	19.50	66.62
781	951.82	99.83	4.43	19.37	66.64
782	951.82	100.73	3.80	19.20	66.64
783	951.82	100.67	3.70	19.20	66.64
784	951.82	100.63	3.90	19.20	66.63
785	951.82	99.50	5.27	19.23	66.62
786	951.82	100.20	5.23	19.23	66.61
787	951.82	99.97	5.50	19.23	66.62
788	951.82	100.23	4.07	19.40	66.59
789	951.82	99.40	3.60	19.10	66.60
790	951.82	100.33	3.33	19.13	66.62
791	951.82	100.90	4.13	19.23	66.66
792	951.82	100.93	4.77	19.63	66.65
793	951.82	100.10	4.97	19.70	66.62
794	951.82	98.77	4.97	19.33	66.62
795	951.82	99.33	4.40	19.13	66.63
796	951.82	100.17	4.07	18.97	66.64
797	951.82	101.27	3.87	18.97	66.64
798	951.82	101.73	4.13	19.00	66.64
799	951.82	101.57	4.53	19.10	66.62
800	951.82	101.60	4.73	19.07	66.61
801	951.82	101.10	4.67	19.30	66.60
802	951.82	100.60	4.27	19.17	66.61
803	951.82	100.60	4.07	19.10	66.62
804	951.82	100.23	3.83	18.77	66.63
805	951.82	100.23	1.97	18.70	66.63
806	951.82	100.13	2.27	18.73	66.63
807	951.82	99.80	2.90	18.77	66.62
808	951.82	99.57	5.07	18.77	66.61
809	951.82	99.37	3.87	18.73	66.62
810	951.82	99.53	3.47	18.70	66.63
811	951.82	99.53	3.17	18.57	66.63
812	951.82	99.30	4.53	18.57	66.63
813	951.82	99.73	4.27	18.63	66.61
814	951.82	99.77	4.67	18.83	66.61
815	951.82	100.33	4.27	18.83	66.64
816	951.82	100.40	4.60	18.73	66.65
817	951.82	101.50	4.40	18.63	66.67
818	951.82	101.97	4.33	18.53	66.60
819	951.82	101.43	4.73	18.53	66.60
820	951.82	100.90	6.27	18.60	66.59
821	951.82	100.60	7.23	18.70	66.61
822	951.82	100.53	7.23	18.67	66.61
823	951.82	100.27	6.30	18.50	66.62
824	951.82	100.03	5.43	18.37	66.63
825	951.82	100.97	4.80	18.43	66.62
826	951.82	101.20	4.30	18.57	66.62
827	951.82	100.70	4.53	18.60	66.61
828	951.82	100.13	4.93	18.70	66.60
829	951.82	100.13	4.63	18.67	66.58
830	951.82	100.90	4.37	18.57	66.59
831	951.82	101.37	4.13	18.30	66.62
832	951.82	100.87	4.27	18.33	66.63
833	951.82	100.67	4.33	18.43	66.62
834	951.82	100.13	4.80	18.50	66.60
835	951.82	100.80	4.60	18.40	66.61
836	951.82	100.33	4.67	18.27	66.62
837	951.82	99.33	4.30	18.23	66.63
838	951.82	100.13	4.83	18.20	66.62
839	951.82	100.50	4.77	18.37	66.61
840	951.82	101.30	4.67	18.37	66.61
841	951.82	101.03	4.27	18.33	66.61
842	951.82	101.30	4.10	18.10	66.63
843	951.82	101.43	4.37	18.37	66.63
844	951.82	100.50	4.70	18.43	66.62
845	951.82	100.50	7.17	18.63	66.60
846	951.82	101.07	6.97	18.37	66.60
847	951.82	101.07	6.50	18.13	66.62
848	951.82	99.67	4.07	17.97	66.64
849	951.82	99.37	4.33	17.97	66.63
850	951.82	99.27	5.00	17.87	66.62
851	951.82	100.57	5.20	18.00	66.61
852	951.82	100.47	5.03	17.93	66.62
853	951.82	100.70	4.27	18.17	66.59
854	951.82	99.80	4.53	18.00	66.61
855	951.82	99.77	4.90	18.03	66.60
856	951.82	100.03	5.27	18.13	66.62
857	951.82	100.80	4.83	18.27	66.59
858	951.82	100.53	4.50	18.03	66.60
859	951.82	100.37	4.10	17.87	66.61
860	951.82	99.57	4.27	18.00	66.62
861	951.82	99.40	4.33	18.13	66.61
862	951.82	99.23	4.87	18.27	66.61
863	951.82	99.37	4.83	17.90	66.61
864	951.82	99.47	4.57	18.17	66.61
865	951.82	99.70	4.50	18.07	66.62
866	951.82	100.53	3.97	18.23	66.62
867	951.82	101.10	4.90	18.03	66.61
868	951.82	100.37	5.53	18.10	66.60
869	951.82	100.40	6.30	17.97	66.59
870	951.82	100.17	4.57	17.87	66.60
871	951.82	101.37	3.57	17.77	66.61
872	951.82	100.53	3.53	17.80	66.62
873	951.82	100.40	6.17	17.93	66.61
874	951.82	99.73	7.00	17.93	66.61
875	951.82	101.10	6.10	18.00	66.60
876	951.82	101.47	4.40	17.93	66.61
877	951.82	100.93	3.60	17.93	66.62
878	951.82	99.60	4.30	17.67	66.63
879	951.82	98.97	4.57	17.53	66.63
880	951.82	100.27	4.87	17.67	66.62
881	951.82	100.27	5.27	17.87	66.61
882	951.82	100.73	4.87	17.87	66.59
883	951.82	99.63	4.67	17.73	66.59
884	951.82	99.57	4.10	17.57	66.59
885	951.82	99.90	4.83	17.53	66.60
886	951.82	100.47	5.40	17.47	66.61
887	951.82	100.67	5.60	17.60	66.62
888	951.82	100.53	5.30	17.70	66.61
889	951.82	100.90	3.77	17.73	66.59
890	951.82	101.30	3.87	17.70	66.60
891	951.82	101.13	3.53	17.57	66.61
892	951.82	100.63	5.90	17.47	66.61
893	951.82	100.27	5.87	17.47	66.61
894	951.82	100.17	6.33	17.57	66.60
895	951.82	100.93	5.50	17.63	66.59
896	951.82	101.20	5.57	17.57	66.59
897	951.82	101.30	5.23	17.53	66.60
898	951.82	100.40	4.60	17.43	66.61
899	951.82	99.97	4.53	17.37	66.62
900	951.82	99.80	4.60	17.33	66.64
901	951.82	100.60	4.77	17.47	66.64
902	951.82	100.27	4.90	17.50	66.63
903	951.82	99.53	4.93	17.43	66.60
904	951.82	98.80	5.30	17.30	66.60
905	951.82	98.63	4.97	17.33	66.61
906	951.82	99.40	4.10	17.33	66.62
907	951.82	100.33	3.67	17.40	66.62
908	951.82	101.27	3.97	17.40	66.61
909	951.82	100.97	5.37	17.13	66.58
910	951.82	99.47	5.80	17.10	66.57
911	951.82	98.73	6.10	17.03	66.58
912	951.82	99.00	5.63	17.23	66.60
913	951.82	99.97	5.27	16.97	66.61
914	951.82	100.27	4.37	17.00	66.61
915	951.82	100.37	4.03	16.87	66.59
916	951.82	100.60	4.27	17.17	66.57
917	951.82	100.87	5.73	17.17	66.57
918	951.82	101.27	6.03	17.40	66.58
919	951.82	100.63	4.90	17.37	66.59
920	951.82	100.80	3.93	17.30	66.60
921	951.82	99.53	4.87	17.23	66.61
922	951.82	99.80	5.83	17.07	66.62
923	951.82	99.37	5.70	17.17	66.61
924	951.82	99.83	4.83	17.10	66.60
925	951.82	99.17	5.47	17.27	66.59
926	951.82	99.67	5.77	17.13	66.59
927	951.82	100.23	5.60	17.07	66.60
928	951.82	101.83	4.90	16.97	66.61
929	951.82	101.10	4.90	16.93	66.62
930	951.82	101.33	4.93	16.90	66.66
931	951.82	100.27	5.47	17.00	66.65
932	951.82	100.80	5.50	17.00	66.64
933	951.82	100.60	5.37	17.17	66.61
934	951.82	100.47	4.67	17.00	66.62
935	951.82	100.70	4.17	17.00	66.62
936	951.82	100.50	4.30	16.93	66.60
937	951.82	100.97	4.87	17.03	66.59
938	951.82	101.80	5.17	17.00	66.59
939	951.82	101.27	4.87	16.93	66.61
940	951.82	100.77	4.60	16.73	66.61
941	951.82	100.13	3.67	16.73	66.61
942	951.82	100.37	3.97	16.80	66.60
943	951.82	99.37	4.33	16.80	66.59
944	951.82	99.03	5.23	16.83	66.59
945	951.82	99.23	4.23	16.77	66.60
946	951.82	99.43	4.20	16.63	66.61
947	951.82	98.83	4.57	16.67	66.61
948	951.82	98.77	6.50	16.70	66.60
949	951.82	99.77	6.03	16.93	66.59
950	951.82	99.97	5.77	16.67	66.58
951	951.82	99.90	4.83	16.53	66.59
952	951.82	99.10	4.93	16.47	66.60
953	951.82	99.30	4.77	16.50	66.61
954	951.82	99.03	2.03	16.57	66.61
955	951.82	99.63	1.93	16.60	66.60
956	951.82	99.53	2.17	16.77	66.59
957	951.82	100.43	5.20	16.77	66.59
958	951.82	100.67	4.80	16.67	66.59
959	951.82	101.50	3.40	16.60	66.60
960	951.82	101.13	2.80	16.77	66.60
961	951.82	101.43	3.40	16.93	66.60
962	951.82	100.17	5.03	16.93	66.59
963	951.82	100.50	5.37	16.83	66.58
964	951.82	100.43	4.23	16.80	66.59
965	951.82	100.50	3.47	16.77	66.60
966	951.82	100.83	3.00	16.90	66.60
967	951.82	100.53	3.80	16.80	66.59
968	951.82	101.33	4.50	16.77	66.58
969	951.82	101.10	4.97	16.60	66.58
970	951.82	101.47	4.97	16.63	66.58
971	951.82	100.63	4.43	16.53	66.59
972	951.82	100.40	4.53	16.30	66.61
973	951.82	99.87	5.57	16.23	66.61
974	951.82	100.23	5.83	16.37	66.60
975	951.82	100.03	5.90	16.53	66.58
976	951.82	100.13	5.27	16.50	66.59
977	951.82	100.63	5.30	16.53	66.59
978	951.82	100.10	5.80	16.37	66.60
979	951.82	100.70	5.67	16.37	66.60
980	951.82	100.77	5.60	16.33	66.60
981	951.82	101.23	5.33	16.47	66.59
982	951.82	100.40	5.43	16.43	66.59
983	951.82	99.80	5.47	16.30	66.59
984	951.82	99.43	4.67	16.07	66.60
985	951.82	100.07	4.33	16.03	66.60
986	951.82	100.77	5.53	16.13	66.59
987	951.82	100.33	6.23	16.37	66.58
988	951.82	100.03	6.67	16.37	66.57
989	951.82	99.83	5.53	16.30	66.58
990	951.82	101.00	6.43	16.17	66.61
991	951.82	101.83	5.63	16.30	66.62
992	951.82	101.97	5.63	16.30	66.65
993	951.82	101.60	4.27	16.33	66.62
994	951.82	100.77	3.90	16.20	66.61
995	951.82	100.47	3.93	16.27	66.58
996	951.82	100.07	4.03	16.30	66.57
997	951.82	100.40	3.63	16.33	66.58
998	951.82	100.20	3.37	16.23	66.59
999	951.82	100.97	3.23	16.13	66.59
1000	951.82	100.17	4.67	15.90	66.60
1001	951.82	100.47	4.67	15.93	66.60
1002	951.82	99.93	5.07	15.90	66.61
1003	951.82	99.90	5.40	16.07	66.59
1004	951.82	99.13	5.80	15.73	66.63
1005	951.82	99.17	5.43	15.87	66.62
1006	951.82	98.93	4.80	15.77	66.63
1007	951.82	100.33	4.07	16.07	66.60
1008	951.82	100.53	3.70	16.20	66.61
1009	951.82	101.33	4.40	16.30	66.61
1010	951.82	100.33	4.80	16.27	66.60
1011	951.82	100.40	5.47	16.07	66.59
1012	951.82	101.17	4.87	16.10	66.59
1013	951.82	101.47	5.27	16.07	66.59
1014	951.82	101.43	4.77	15.97	66.59
1015	951.82	101.87	5.50	15.93	66.59
1016	951.82	102.10	5.00	15.90	66.60
1017	951.82	102.00	5.20	15.93	66.60
1018	951.82	100.27	4.97	15.80	66.59
1019	951.82	100.50	5.43	15.83	66.58
1020	951.82	100.57	5.13	15.77	66.57
1021	951.82	101.13	4.70	15.67	66.59
1022	951.82	100.87	6.83	15.57	66.60
1023	951.82	100.40	7.20	15.53	66.60
1024	951.82	100.07	7.10	15.67	66.59
1025	951.82	99.83	4.60	15.67	66.58
1026	951.82	100.10	4.77	15.87	66.57
1027	951.82	101.10	5.03	15.97	66.56
1028	951.82	102.13	5.37	16.03	66.56
1029	951.82	102.57	5.27	15.67	66.59
1030	951.82	102.17	5.27	15.53	66.61
1031	951.82	101.73	4.60	15.50	66.61
1032	951.82	101.80	4.63	15.67	66.59
1033	951.82	101.47	5.13	15.67	66.58
1034	951.82	100.97	5.27	15.70	66.57
1035	951.82	101.17	4.87	15.80	66.56
1036	951.82	101.83	3.63	15.73	66.57
1037	951.82	101.93	3.90	15.67	66.58
1038	951.82	101.97	4.10	15.60	66.59
1039	951.82	101.00	4.80	15.63	66.58
1040	951.82	100.33	4.57	15.47	66.58
1041	951.82	100.13	4.83	15.40	66.57
1042	951.82	99.47	5.33	15.40	66.57
1043	951.82	100.87	5.43	15.63	66.57
1044	951.82	100.57	5.17	15.63	66.58
1045	951.82	101.50	4.67	15.73	66.60
1046	951.82	100.17	4.93	15.53	66.60
1047	951.82	100.40	5.33	15.57	66.60
1048	951.82	101.03	5.53	15.60	66.59
1049	951.82	101.67	5.80	15.73	66.58
1050	951.82	100.53	5.97	15.73	66.57
1051	951.82	99.83	6.23	15.50	66.58
1052	951.82	99.93	4.87	15.50	66.58
1053	951.82	100.97	4.43	15.43	66.59
1054	951.82	101.20	3.77	15.43	66.59
1055	951.82	100.43	4.87	15.30	66.59
1056	951.82	101.20	4.67	15.33	66.58
1057	951.82	101.03	6.53	15.37	66.57
1058	951.82	101.77	6.47	15.53	66.54
1059	951.82	100.97	6.87	15.47	66.54
1060	951.82	100.53	5.40	15.53	66.54
1061	951.82	100.23	5.47	15.50	66.56
1062	951.82	100.37	5.03	15.53	66.56
1063	951.82	100.50	5.13	15.53	66.56
1064	951.82	100.63	5.23	15.37	66.57
1065	951.82	100.03	5.13	15.27	66.58
1066	951.82	100.43	4.83	15.13	66.58
1067	951.82	100.67	4.37	15.13	66.60
1068	951.82	100.27	4.77	15.30	66.60
1069	951.82	100.47	5.67	15.27	66.60
1070	951.82	99.93	6.23	15.40	66.57
1071	951.82	100.57	6.60	15.27	66.57
1072	951.82	99.90	6.07	15.30	66.57
1073	951.82	100.17	5.87	15.27	66.57
1074	951.82	100.00	3.77	15.27	66.57
1075	951.82	100.27	3.27	15.30	66.57
1076	951.82	99.67	3.00	15.17	66.57
1077	951.82	99.30	4.77	15.10	66.58
1078	951.82	99.03	4.93	15.13	66.59
1079	951.82	99.30	5.07	15.13	66.59
1080	951.82	101.33	4.90	15.27	66.59
1081	951.82	100.97	4.90	15.23	66.58
1082	951.82	101.93	6.00	15.43	66.58
1083	951.82	100.87	6.17	15.40	66.57
1084	951.82	101.87	6.13	15.60	66.55
1085	951.82	101.30	4.90	15.47	66.54
1086	951.82	101.93	5.07	15.27	66.54
1087	951.82	102.03	4.83	14.83	66.53
1088	951.82	101.60	4.90	14.70	66.54
1089	951.82	100.00	4.80	14.83	66.56
1090	951.82	99.10	4.73	14.90	66.59
1091	951.82	99.93	4.60	15.03	66.58
1092	951.82	100.23	4.70	15.03	66.57
1093	951.82	100.67	5.27	15.50	66.60
1094	951.82	99.20	6.07	15.37	66.60
1095	951.82	99.50	6.07	15.33	66.59
1096	951.82	99.63	6.00	14.87	66.56
1097	951.82	100.97	5.30	14.90	66.60
1098	951.82	101.07	4.07	14.83	66.60
1099	951.82	100.43	6.10	14.77	66.61
1100	951.82	99.77	6.27	14.73	66.58
1101	951.82	99.40	7.33	14.67	66.61
1102	951.82	99.87	4.77	14.77	66.61
1103	951.82	100.10	5.07	14.80	66.60
1104	951.82	99.47	5.50	14.90	66.57
1105	951.82	99.63	6.13	14.93	66.56
1106	951.82	99.13	5.90	14.93	66.56
1107	951.82	99.87	5.63	14.87	66.56
1108	951.82	99.70	5.33	14.87	66.56
1109	951.82	100.53	5.37	14.80	66.57
1110	951.82	100.43	5.30	14.83	66.58
1111	951.82	100.60	4.93	14.80	66.58
1112	951.82	100.57	4.27	14.80	66.58
1113	951.82	101.00	6.20	14.87	66.57
1114	951.82	100.93	6.87	14.83	66.56
1115	951.82	100.70	7.77	14.83	66.56
1116	951.82	100.23	6.00	14.73	66.55
1117	951.82	100.57	5.83	14.70	66.56
1118	951.82	101.17	5.27	14.50	66.57
1119	951.82	101.50	4.97	14.33	66.58
1120	951.82	101.23	5.00	14.27	66.59
1121	951.82	100.63	5.17	14.37	66.59
1122	951.82	100.47	5.30	14.50	66.58
1123	951.82	99.73	5.10	14.53	66.57
1124	951.82	99.30	5.30	14.67	66.57
1125	951.82	98.57	5.73	14.67	66.56
1126	951.82	98.87	6.23	14.63	66.55
1127	951.82	99.37	6.13	14.57	66.55
1128	951.82	100.63	5.30	14.53	66.55
1129	951.82	101.20	4.77	14.47	66.57
1130	951.82	101.33	4.47	14.40	66.58
1131	951.82	100.23	4.87	14.33	66.59
1132	951.82	100.00	5.03	14.33	66.58
1133	951.82	99.60	5.40	14.40	66.57
1134	951.82	100.43	5.23	14.40	66.55
1135	951.82	100.43	5.43	14.33	66.55
1136	951.82	100.30	4.40	14.37	66.55
1137	951.82	99.50	4.10	14.33	66.57
1138	951.82	99.60	3.87	14.37	66.58
1139	951.82	99.50	4.53	14.23	66.56
1140	951.82	99.30	4.73	14.30	66.55
1141	951.82	99.27	4.80	14.37	66.54
1142	951.82	99.73	5.57	14.40	66.55
1143	951.82	101.37	5.57	14.43	66.56
1144	951.82	101.50	6.37	14.33	66.57
1145	951.82	101.90	5.67	14.30	66.56
1146	951.82	101.20	5.83	14.17	66.57
1147	951.82	101.10	6.07	14.23	66.57
1148	951.82	100.97	6.37	14.43	66.58
1149	951.82	101.23	6.67	14.60	66.57
1150	951.82	100.83	5.80	14.67	66.55
1151	951.82	101.00	5.97	14.47	66.55
1152	951.82	100.43	5.57	14.33	66.56
1153	951.82	100.30	5.27	14.23	66.57
1154	951.82	100.13	4.83	14.10	66.58
1155	951.82	99.97	4.53	14.10	66.57
1156	951.82	100.43	4.80	14.13	66.57
1157	951.82	99.83	5.20	14.27	66.56
1158	951.82	100.73	5.13	14.40	66.55
1159	951.82	100.43	4.97	14.50	66.54
1160	951.82	100.57	4.77	14.20	66.55
1161	951.82	99.80	4.87	14.07	66.57
1162	951.82	99.90	4.70	13.93	66.58
1163	951.82	99.87	4.57	14.13	66.58
1164	951.82	100.03	5.10	14.10	66.57
1165	951.82	100.63	5.57	14.17	66.56
1166	951.82	100.00	5.00	14.27	66.55
1167	951.82	100.80	4.73	14.40	66.54
1168	951.82	99.83	4.67	14.37	66.54
1169	951.82	100.80	5.47	14.33	66.55
1170	951.82	100.60	5.43	14.03	66.56
1171	951.82	101.97	4.83	14.00	66.56
1172	951.82	101.70	4.53	14.00	66.56
1173	951.82	101.27	5.67	14.20	66.57
1174	951.82	100.07	6.47	14.03	66.56
1175	951.82	100.93	6.67	14.07	66.56
1176	951.82	100.17	6.17	13.97	66.55
1177	951.82	99.80	5.77	14.07	66.56
1178	951.82	98.73	5.80	13.90	66.56
1179	951.82	98.97	4.97	13.83	66.57
1180	951.82	98.40	5.23	13.77	66.57
1181	951.82	98.70	5.43	13.87	66.58
1182	951.82	99.03	5.97	14.03	66.55
1183	951.82	100.03	5.57	14.20	66.53
1184	951.82	100.83	6.20	14.20	66.51
1185	951.82	101.27	5.53	14.10	66.54
1186	951.82	101.33	7.13	13.93	66.56
1187	951.82	100.03	5.83	13.90	66.57
1188	951.82	100.23	5.73	13.93	66.57
1189	951.82	100.37	3.97	14.00	66.56
1190	951.82	101.17	4.43	14.10	66.56
1191	951.82	100.50	4.83	14.10	66.56
1192	951.82	100.80	5.93	14.03	66.56
1193	951.82	100.43	5.57	13.87	66.55
1194	951.82	101.00	5.87	13.73	66.56
1195	951.82	101.23	4.07	13.73	66.57
1196	951.82	102.03	4.10	13.70	66.57
1197	951.82	101.80	4.00	13.83	66.57
1198	951.82	100.60	5.43	13.90	66.56
1199	951.82	99.87	5.80	13.93	66.58
1200	951.82	99.27	5.00	13.90	66.59
1201	951.82	99.83	4.60	13.80	66.59
1202	951.82	99.03	3.27	13.70	66.57
1203	951.82	99.57	3.90	13.70	66.57
1204	951.82	99.77	3.90	13.77	66.56
1205	951.82	99.63	5.33	13.90	66.55
1206	951.82	99.73	5.73	13.87	66.54
1207	951.82	99.73	5.47	13.87	66.55
1208	951.82	100.97	4.07	13.80	66.56
1209	951.82	100.93	3.60	13.77	66.57
1210	951.82	101.17	3.80	13.77	66.57
1211	951.82	100.60	4.83	13.80	66.56
1212	951.82	100.57	5.13	13.83	66.51
1213	951.82	100.00	5.03	13.87	66.50
1214	951.82	100.37	5.13	13.87	66.51
1215	951.82	100.40	4.47	13.80	66.57
1216	951.82	101.17	4.27	13.67	66.58
1217	951.82	100.93	4.63	13.63	66.58
1218	951.82	100.00	5.43	13.63	66.56
1219	951.82	99.57	5.70	13.80	66.56
1220	951.82	99.87	5.57	13.80	66.55
1221	951.82	100.83	5.80	13.77	66.55
1222	951.82	101.50	5.73	13.53	66.55
1223	951.82	101.17	5.07	13.50	66.55
1224	951.82	100.63	4.43	13.60	66.55
1225	951.82	99.67	4.80	13.50	66.56
1226	951.82	99.77	5.90	13.53	66.55
1227	951.82	99.27	6.00	13.50	66.56
1228	951.82	99.57	5.97	13.57	66.55
1229	951.82	99.57	4.77	13.50	66.55
1230	951.82	100.23	4.57	13.40	66.53
1231	951.82	100.43	4.43	13.40	66.54
1232	951.82	100.40	5.27	13.47	66.55
1233	951.82	101.50	5.73	13.60	66.56
1234	951.82	101.77	5.97	13.90	66.55
1235	951.82	100.80	6.07	13.83	66.54
1236	951.82	99.13	6.10	13.70	66.53
1237	951.82	98.20	5.73	13.43	66.54
1238	951.82	99.30	5.73	13.43	66.54
1239	951.82	100.07	5.40	13.40	66.56
1240	951.82	100.00	5.20	13.33	66.57
1241	951.82	100.27	4.77	13.23	66.57
1242	951.82	100.00	5.07	13.20	66.57
1243	951.82	100.73	7.30	13.23	66.56
1244	951.82	100.47	7.47	13.23	66.55
1245	951.82	100.63	7.57	13.27	66.55
1246	951.82	100.90	5.43	13.30	66.55
